mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_gen,mean/disc/disc_loss,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/n_expert
1.0,32.0,0.5,1.0,-5.292740934237372e-05,0.0,1.0,0.5,200411.0,32.0
1.0,32.0,0.5,1.0,-0.00015032202645670623,0.0,1.0,0.5,200412.0,32.0
1.0,32.0,0.5,1.0,6.828699770267121e-05,0.0,1.0,0.5,200413.0,32.0
1.0,32.0,0.5,1.0,2.8949652914889157e-05,0.0,1.0,0.5,200414.0,32.0
1.0,32.0,0.5,1.0,3.190930510754697e-05,0.0,1.0,0.5,200415.0,32.0
1.0,32.0,0.5,1.0,-4.5083997974870726e-05,0.0,1.0,0.5,200416.0,32.0
1.0,32.0,0.5,1.0,-5.4747926697018556e-05,0.0,1.0,0.5,200417.0,32.0
1.0,32.0,0.5,1.0,-0.00014651128731202334,0.0,1.0,0.5,200418.0,32.0
1.0,32.0,0.5,1.0,-0.00010970669245580211,0.0,1.0,0.5,200419.0,32.0
1.0,32.0,0.5,1.0,-3.668822773761349e-05,0.0,1.0,0.5,200420.0,32.0
1.0,32.0,0.5,1.0,1.2097523722331971e-05,0.0,1.0,0.5,200421.0,32.0
1.0,32.0,0.5,1.0,0.00010323726019123569,0.0,1.0,0.5,200422.0,32.0
1.0,32.0,0.5,1.0,0.00015876240831858013,0.0,1.0,0.5,200423.0,32.0
1.0,32.0,0.5,1.0,-1.6765817235864233e-05,0.0,1.0,0.5,200424.0,32.0
1.0,32.0,0.5,1.0,4.4731332309311256e-05,0.0,1.0,0.5,200425.0,32.0
1.0,32.0,0.5,1.0,-6.099851452745497e-05,0.0,1.0,0.5,200426.0,32.0
1.0,32.0,0.5,1.0,-1.7143194781965576e-05,0.0,1.0,0.5,200427.0,32.0
1.0,32.0,0.5,1.0,2.0556399249471724e-07,0.0,1.0,0.5,200428.0,32.0
1.0,32.0,0.5,1.0,4.103366518393159e-05,0.0,1.0,0.5,200429.0,32.0
1.0,32.0,0.5,1.0,-0.00010766851482912898,0.0,1.0,0.5,200430.0,32.0
1.0,32.0,0.5,1.0,-0.00021043574452050962,0.0,1.0,0.5,200431.0,32.0
1.0,32.0,0.5,1.0,-7.778842700645328e-05,0.0,1.0,0.5,200432.0,32.0
1.0,32.0,0.5,1.0,0.00010713941446738318,0.0,1.0,0.5,200433.0,32.0
1.0,32.0,0.5,1.0,5.4937132517807186e-05,0.0,1.0,0.5,200434.0,32.0
1.0,32.0,0.5,1.0,-0.00010743813618319109,0.0,1.0,0.5,200435.0,32.0
1.0,32.0,0.5,1.0,-2.270248660352081e-05,0.0,1.0,0.5,200436.0,32.0
1.0,32.0,0.5,1.0,-3.187200127285905e-05,0.0,1.0,0.5,200437.0,32.0
1.0,32.0,0.5,1.0,-0.0002312820652150549,0.0,1.0,0.5,200438.0,32.0
1.0,32.0,0.5,1.0,-0.00015054027608130127,0.0,1.0,0.5,200439.0,32.0
1.0,32.0,0.5,1.0,6.487627615570091e-05,0.0,1.0,0.5,200440.0,32.0
1.0,32.0,0.5,1.0,0.00012595723092090338,0.0,1.0,0.5,200441.0,32.0
1.0,32.0,0.5,1.0,2.3765584046486765e-05,0.0,1.0,0.5,200442.0,32.0
1.0,32.0,0.5,1.0,-5.5047537898644805e-05,0.0,1.0,0.5,200443.0,32.0
1.0,32.0,0.5,1.0,-7.776459824526682e-06,0.0,1.0,0.5,200444.0,32.0
1.0,32.0,0.5,1.0,6.132050839369185e-05,0.0,1.0,0.5,200445.0,32.0
1.0,32.0,0.5,1.0,-0.000165116134667187,0.0,1.0,0.5,200446.0,32.0
1.0,32.0,0.5,1.0,-0.0001373791164951399,0.0,1.0,0.5,200447.0,32.0
1.0,32.0,0.5,1.0,-1.5238321793731302e-05,0.0,1.0,0.5,200448.0,32.0
1.0,32.0,0.5,1.0,2.310118179593701e-05,0.0,1.0,0.5,200449.0,32.0
1.0,32.0,0.5,1.0,-2.3471206077374518e-05,0.0,1.0,0.5,200450.0,32.0
1.0,32.0,0.5,1.0,8.067899761954322e-05,0.0,1.0,0.5,200451.0,32.0
1.0,32.0,0.5,1.0,-3.9627096157346386e-05,0.0,1.0,0.5,200452.0,32.0
1.0,32.0,0.5,1.0,2.1149873646209016e-05,0.0,1.0,0.5,200453.0,32.0
1.0,32.0,0.5,1.0,-9.711315033200663e-05,0.0,1.0,0.5,200454.0,32.0
1.0,32.0,0.5,1.0,5.995487299514934e-06,0.0,1.0,0.5,200455.0,32.0
1.0,32.0,0.5,1.0,3.0099843570496887e-05,0.0,1.0,0.5,200456.0,32.0
1.0,32.0,0.5,1.0,-0.00027515864348970354,0.0,1.0,0.5,200457.0,32.0
1.0,32.0,0.5,1.0,-0.00016015630535548553,0.0,1.0,0.5,200458.0,32.0
1.0,32.0,0.5,1.0,-0.0001428191735612927,0.0,1.0,0.5,200459.0,32.0
1.0,32.0,0.5,1.0,1.2025524483760819e-05,0.0,1.0,0.5,200460.0,32.0
1.0,32.0,0.5,1.0,-1.592753324075602e-05,0.0,1.0,0.5,200461.0,32.0
1.0,32.0,0.5,1.0,6.363794636854436e-05,0.0,1.0,0.5,200462.0,32.0
1.0,32.0,0.5,1.0,-3.5088240110781044e-05,0.0,1.0,0.5,200463.0,32.0
1.0,32.0,0.5,1.0,-7.921249562059529e-05,0.0,1.0,0.5,200464.0,32.0
1.0,32.0,0.5,1.0,0.00012004022210021503,0.0,1.0,0.5,200465.0,32.0
1.0,32.0,0.5,1.0,2.3450982553185895e-05,0.0,1.0,0.5,200466.0,32.0
