mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_gen,mean/disc/disc_loss,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/n_expert
1.0,32.0,0.5,1.0,2.537667842261726e-05,0.0,1.0,0.5,368101.0,32.0
1.0,32.0,0.5,1.0,1.360597616439918e-05,0.0,1.0,0.5,368102.0,32.0
1.0,32.0,0.5,1.0,0.00011251944670220837,0.0,1.0,0.5,368103.0,32.0
1.0,32.0,0.5,1.0,7.553899195045233e-05,0.0,1.0,0.5,368104.0,32.0
1.0,32.0,0.5,1.0,0.00015072029054863378,0.0,1.0,0.5,368105.0,32.0
1.0,32.0,0.5,1.0,-9.062614481081255e-05,0.0,1.0,0.5,368106.0,32.0
1.0,32.0,0.5,1.0,-5.967575270915404e-05,0.0,1.0,0.5,368107.0,32.0
1.0,32.0,0.5,1.0,1.6617588698863983e-05,0.0,1.0,0.5,368108.0,32.0
1.0,32.0,0.5,1.0,-5.859805241925642e-05,0.0,1.0,0.5,368109.0,32.0
1.0,32.0,0.5,1.0,0.00012547612277558073,0.0,1.0,0.5,368110.0,32.0
1.0,32.0,0.5,1.0,0.00016541093646083027,0.0,1.0,0.5,368111.0,32.0
1.0,32.0,0.5,1.0,-0.00018509742949390784,0.0,1.0,0.5,368112.0,32.0
1.0,32.0,0.5,1.0,2.3469475308957044e-05,0.0,1.0,0.5,368113.0,32.0
1.0,32.0,0.5,1.0,-9.82230958470609e-05,0.0,1.0,0.5,368114.0,32.0
1.0,32.0,0.5,1.0,-8.949260518420488e-05,0.0,1.0,0.5,368115.0,32.0
1.0,32.0,0.5,1.0,0.00016306103498209268,0.0,1.0,0.5,368116.0,32.0
1.0,32.0,0.5,1.0,-0.00017782381473807618,0.0,1.0,0.5,368117.0,32.0
1.0,32.0,0.5,1.0,-4.183060445939191e-05,0.0,1.0,0.5,368118.0,32.0
1.0,32.0,0.5,1.0,3.843528247671202e-05,0.0,1.0,0.5,368119.0,32.0
1.0,32.0,0.5,1.0,0.0001180085600935854,0.0,1.0,0.5,368120.0,32.0
