raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,116566,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116566,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116567,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116567,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116568,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116568,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116569,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116569,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116570,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116570,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116571,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116571,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116572,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116572,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116573,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116573,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116574,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116574,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116575,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116575,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116576,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116576,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116577,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116577,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116578,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116578,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116579,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116579,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116580,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116580,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,116581,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
