raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,-2.0098515960853547e-05,88754,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.4183829080138821e-06,88754,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.3826404433057178e-06,88755,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.0973538994439878e-07,88755,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.8014159650192596e-05,88756,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.4628109965997282e-05,88756,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.4450446289847605e-06,88757,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.680682650359813e-07,88757,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.95626362762414e-06,88758,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.2301710487226956e-06,88758,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.85605347269302e-06,88759,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.0027360985986888e-05,88759,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.82894528331235e-06,88760,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.585704689612612e-06,88760,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.238749054115033e-06,88761,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.904409019625746e-06,88761,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.2794927139766514e-06,88762,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.231966603489127e-06,88762,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.808016456081532e-06,88763,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.4490049074520357e-06,88763,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.5976670410018414e-06,88764,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.2971438536624191e-06,88764,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.3098389899823815e-05,88765,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.0603086997871287e-07,88765,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.63770219439175e-06,88766,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.09639766177861e-07,88766,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.59242619399447e-06,88767,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.0640592336130794e-05,88767,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.149739187501837e-06,88768,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.1885153879993595e-06,88768,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.465593393542804e-06,88769,32.0,0.5,1.0,1.0,0.0,32.0,0.5
