bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.024670112878084183,99683894233.64896,1,0.0,-25.256133282285745,2884.8173828125,32,-24.67011260986328,-25.28080339516383
2,0.024678444489836693,225846459430.1837,501,0.0,-26.04381120316792,2884.94873046875,15998,-24.678443908691406,-26.068489647657756
4,0.024685176089406013,251089899008.25494,1001,0.0,-26.1848002574152,2885.1630859375,31964,-24.6851749420166,-26.209485433504607
6,0.024701513350009918,193621736951.7519,1501,0.0,-25.901705723257095,2885.400634765625,47930,-24.70151138305664,-25.926407236607105
8,0.0247284397482872,231996532154.64056,2001,0.0,-26.11519845699666,2885.273681640625,63896,-24.728439331054688,-26.139926896744946
10,0.02473514713346958,130796237345.64047,2501,0.0,-25.537927570183015,2885.42236328125,79862,-24.735145568847656,-25.562662717316485
12,0.024768583476543427,83761510061.41714,3001,0.0,-25.067058420957327,2885.747802734375,95828,-24.76858139038086,-25.09182700443387
14,0.02480384148657322,173683338244.39484,3501,0.0,-25.781283457800075,2885.85986328125,111794,-24.80384063720703,-25.80608729928665
17,0.024853913113474846,228181344680.498,4001,0.0,-26.091399053226475,2886.474609375,127743,-24.853912353515625,-26.11625296633995
19,0.02489367499947548,196309626204.2486,4501,0.0,-25.92516739210978,2886.901123046875,143709,-24.893672943115234,-25.950061067109257
21,0.024946007877588272,311496227221.0719,5001,0.0,-26.398291727974733,2887.2236328125,159675,-24.946006774902344,-26.42323773585232
23,0.025041833519935608,267758499940.34393,5501,0.0,-26.242574870124884,2887.93359375,175641,-25.041831970214844,-26.26761670364482
25,0.02464437298476696,253821619965.54538,6001,0.0,-26.187535943702468,2888.954833984375,191607,-24.644371032714844,-26.212180316687235
27,0.024713406339287758,262434579809.95624,6501,0.0,-26.218900722303438,2890.0615234375,207573,-24.71340560913086,-26.243614128642726
