mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_gen,mean/disc/disc_loss,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/n_expert
1.0,32.0,0.5,1.0,-0.00012697211604972836,0.0,1.0,0.5,271168.0,32.0
1.0,32.0,0.5,1.0,1.1801870641647838e-05,0.0,1.0,0.5,271169.0,32.0
1.0,32.0,0.5,1.0,4.659123533201637e-05,0.0,1.0,0.5,271170.0,32.0
1.0,32.0,0.5,1.0,-7.966237717482727e-05,0.0,1.0,0.5,271171.0,32.0
1.0,32.0,0.5,1.0,7.57972702558618e-06,0.0,1.0,0.5,271172.0,32.0
1.0,32.0,0.5,1.0,7.34588047635043e-05,0.0,1.0,0.5,271173.0,32.0
1.0,32.0,0.5,1.0,-0.00015605428052367643,0.0,1.0,0.5,271174.0,32.0
1.0,32.0,0.5,1.0,-0.0001667489850660786,0.0,1.0,0.5,271175.0,32.0
1.0,32.0,0.5,1.0,0.0002060891147266375,0.0,1.0,0.5,271176.0,32.0
1.0,32.0,0.5,1.0,0.00012200448327348568,0.0,1.0,0.5,271177.0,32.0
1.0,32.0,0.5,1.0,0.00018120344611816108,0.0,1.0,0.5,271178.0,32.0
1.0,32.0,0.5,1.0,1.1892854672623798e-05,0.0,1.0,0.5,271179.0,32.0
1.0,32.0,0.5,1.0,9.5266170319519e-05,0.0,1.0,0.5,271180.0,32.0
1.0,32.0,0.5,1.0,-6.598844629479572e-05,0.0,1.0,0.5,271181.0,32.0
1.0,32.0,0.5,1.0,7.977584755280986e-05,0.0,1.0,0.5,271182.0,32.0
1.0,32.0,0.5,1.0,1.749139482853934e-05,0.0,1.0,0.5,271183.0,32.0
1.0,32.0,0.5,1.0,-2.7585570933297276e-05,0.0,1.0,0.5,271184.0,32.0
1.0,32.0,0.5,1.0,-5.500558472704142e-06,0.0,1.0,0.5,271185.0,32.0
1.0,32.0,0.5,1.0,3.3343767427140847e-06,0.0,1.0,0.5,271186.0,32.0
1.0,32.0,0.5,1.0,-8.078895916696638e-07,0.0,1.0,0.5,271187.0,32.0
1.0,32.0,0.5,1.0,6.71271172905108e-05,0.0,1.0,0.5,271188.0,32.0
1.0,32.0,0.5,1.0,-5.2486342610791326e-05,0.0,1.0,0.5,271189.0,32.0
1.0,32.0,0.5,1.0,-4.716871990240179e-05,0.0,1.0,0.5,271190.0,32.0
1.0,32.0,0.5,1.0,5.448204683489166e-05,0.0,1.0,0.5,271191.0,32.0
1.0,32.0,0.5,1.0,-0.00024745697010075673,0.0,1.0,0.5,271192.0,32.0
1.0,32.0,0.5,1.0,6.292333273449913e-05,0.0,1.0,0.5,271193.0,32.0
1.0,32.0,0.5,1.0,4.541897214949131e-05,0.0,1.0,0.5,271194.0,32.0
1.0,32.0,0.5,1.0,8.570914906158578e-05,0.0,1.0,0.5,271195.0,32.0
1.0,32.0,0.5,1.0,-7.98081819084473e-05,0.0,1.0,0.5,271196.0,32.0
1.0,32.0,0.5,1.0,-5.598529787675943e-05,0.0,1.0,0.5,271197.0,32.0
1.0,32.0,0.5,1.0,2.8322998332441784e-05,0.0,1.0,0.5,271198.0,32.0
1.0,32.0,0.5,1.0,8.945127774495631e-06,0.0,1.0,0.5,271199.0,32.0
1.0,32.0,0.5,1.0,-7.583112164866179e-05,0.0,1.0,0.5,271200.0,32.0
1.0,32.0,0.5,1.0,-8.15911334939301e-06,0.0,1.0,0.5,271201.0,32.0
1.0,32.0,0.5,1.0,0.00012719537335215136,0.0,1.0,0.5,271202.0,32.0
1.0,32.0,0.5,1.0,-0.00013690990817849524,0.0,1.0,0.5,271203.0,32.0
1.0,32.0,0.5,1.0,-2.722780300246086e-05,0.0,1.0,0.5,271204.0,32.0
1.0,32.0,0.5,1.0,3.111902697128244e-05,0.0,1.0,0.5,271205.0,32.0
1.0,32.0,0.5,1.0,5.244301792117767e-05,0.0,1.0,0.5,271206.0,32.0
1.0,32.0,0.5,1.0,-0.0001264840248040855,0.0,1.0,0.5,271207.0,32.0
1.0,32.0,0.5,1.0,0.00014988533803261817,0.0,1.0,0.5,271208.0,32.0
1.0,32.0,0.5,1.0,8.219684968935326e-05,0.0,1.0,0.5,271209.0,32.0
1.0,32.0,0.5,1.0,-3.7219811929389834e-05,0.0,1.0,0.5,271210.0,32.0
1.0,32.0,0.5,1.0,0.00010411631228635088,0.0,1.0,0.5,271211.0,32.0
1.0,32.0,0.5,1.0,3.99483360524755e-05,0.0,1.0,0.5,271212.0,32.0
1.0,32.0,0.5,1.0,0.00016806878556963056,0.0,1.0,0.5,271213.0,32.0
1.0,32.0,0.5,1.0,-0.0001813860289985314,0.0,1.0,0.5,271214.0,32.0
1.0,32.0,0.5,1.0,-5.257123302726541e-05,0.0,1.0,0.5,271215.0,32.0
1.0,32.0,0.5,1.0,7.994070438144263e-05,0.0,1.0,0.5,271216.0,32.0
1.0,32.0,0.5,1.0,8.796655492915306e-05,0.0,1.0,0.5,271217.0,32.0
1.0,32.0,0.5,1.0,5.14491148351226e-06,0.0,1.0,0.5,271218.0,32.0
1.0,32.0,0.5,1.0,9.486258204560727e-05,0.0,1.0,0.5,271219.0,32.0
1.0,32.0,0.5,1.0,2.0922732801409438e-05,0.0,1.0,0.5,271220.0,32.0
1.0,32.0,0.5,1.0,-9.58437958615832e-05,0.0,1.0,0.5,271221.0,32.0
1.0,32.0,0.5,1.0,-0.00012262036398169585,0.0,1.0,0.5,271222.0,32.0
1.0,32.0,0.5,1.0,-1.3119508366798982e-05,0.0,1.0,0.5,271223.0,32.0
1.0,32.0,0.5,1.0,-1.0340949302189983e-05,0.0,1.0,0.5,271224.0,32.0
1.0,32.0,0.5,1.0,1.3532553566619754e-07,0.0,1.0,0.5,271225.0,32.0
1.0,32.0,0.5,1.0,-9.236084224539809e-05,0.0,1.0,0.5,271226.0,32.0
1.0,32.0,0.5,1.0,-1.0867406672332436e-06,0.0,1.0,0.5,271227.0,32.0
1.0,32.0,0.5,1.0,-8.468360283586662e-05,0.0,1.0,0.5,271228.0,32.0
1.0,32.0,0.5,1.0,-5.910589243285358e-05,0.0,1.0,0.5,271229.0,32.0
1.0,32.0,0.5,1.0,-7.065240970405284e-05,0.0,1.0,0.5,271230.0,32.0
1.0,32.0,0.5,1.0,-1.2651566066779196e-05,0.0,1.0,0.5,271231.0,32.0
1.0,32.0,0.5,1.0,0.00010241100244456902,0.0,1.0,0.5,271232.0,32.0
1.0,32.0,0.5,1.0,9.254068572772667e-06,0.0,1.0,0.5,271233.0,32.0
1.0,32.0,0.5,1.0,-0.0001841602788772434,0.0,1.0,0.5,271234.0,32.0
1.0,32.0,0.5,1.0,7.710674253758043e-06,0.0,1.0,0.5,271235.0,32.0
1.0,32.0,0.5,1.0,0.00012547916048788466,0.0,1.0,0.5,271236.0,32.0
1.0,32.0,0.5,1.0,0.00015844704466871917,0.0,1.0,0.5,271237.0,32.0
1.0,32.0,0.5,1.0,0.0001235031922988128,0.0,1.0,0.5,271238.0,32.0
1.0,32.0,0.5,1.0,-7.942789670778438e-05,0.0,1.0,0.5,271239.0,32.0
1.0,32.0,0.5,1.0,-6.270026096899528e-05,0.0,1.0,0.5,271240.0,32.0
1.0,32.0,0.5,1.0,0.00010483450023457408,0.0,1.0,0.5,271241.0,32.0
1.0,32.0,0.5,1.0,1.384772258461453e-05,0.0,1.0,0.5,271242.0,32.0
1.0,32.0,0.5,1.0,-0.00015971298125805333,0.0,1.0,0.5,271243.0,32.0
1.0,32.0,0.5,1.0,-7.042364086373709e-05,0.0,1.0,0.5,271244.0,32.0
1.0,32.0,0.5,1.0,-8.782356781011913e-05,0.0,1.0,0.5,271245.0,32.0
1.0,32.0,0.5,1.0,-0.00015367495143436827,0.0,1.0,0.5,271246.0,32.0
1.0,32.0,0.5,1.0,2.5292623831774108e-05,0.0,1.0,0.5,271247.0,32.0
1.0,32.0,0.5,1.0,0.00018482402811059728,0.0,1.0,0.5,271248.0,32.0
1.0,32.0,0.5,1.0,-0.0001458904007449746,0.0,1.0,0.5,271249.0,32.0
1.0,32.0,0.5,1.0,8.34170714369975e-06,0.0,1.0,0.5,271250.0,32.0
1.0,32.0,0.5,1.0,-0.00013644438877236098,0.0,1.0,0.5,271251.0,32.0
1.0,32.0,0.5,1.0,2.7610331017058343e-05,0.0,1.0,0.5,271252.0,32.0
1.0,32.0,0.5,1.0,5.486329973791726e-05,0.0,1.0,0.5,271253.0,32.0
1.0,32.0,0.5,1.0,-0.00017137792747234926,0.0,1.0,0.5,271254.0,32.0
1.0,32.0,0.5,1.0,9.756707731867209e-05,0.0,1.0,0.5,271255.0,32.0
1.0,32.0,0.5,1.0,-0.00011719198164428235,0.0,1.0,0.5,271256.0,32.0
1.0,32.0,0.5,1.0,0.00022040341718820855,0.0,1.0,0.5,271257.0,32.0
