mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_gen,mean/disc/disc_loss,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/n_expert
1.0,32.0,0.5,1.0,3.7888386941631325e-05,0.0,1.0,0.5,242947.0,32.0
1.0,32.0,0.5,1.0,-4.5749828132102266e-05,0.0,1.0,0.5,242948.0,32.0
1.0,32.0,0.5,1.0,7.058606934151612e-05,0.0,1.0,0.5,242949.0,32.0
1.0,32.0,0.5,1.0,-0.00023461750606657006,0.0,1.0,0.5,242950.0,32.0
1.0,32.0,0.5,1.0,2.687920641619712e-07,0.0,1.0,0.5,242951.0,32.0
1.0,32.0,0.5,1.0,3.913457476301119e-06,0.0,1.0,0.5,242952.0,32.0
1.0,32.0,0.5,1.0,-2.4222310457844287e-05,0.0,1.0,0.5,242953.0,32.0
1.0,32.0,0.5,1.0,5.1387897656240966e-05,0.0,1.0,0.5,242954.0,32.0
1.0,32.0,0.5,1.0,6.552793638547882e-05,0.0,1.0,0.5,242955.0,32.0
1.0,32.0,0.5,1.0,6.362617205013521e-05,0.0,1.0,0.5,242956.0,32.0
1.0,32.0,0.5,1.0,0.00010845694851013832,0.0,1.0,0.5,242957.0,32.0
1.0,32.0,0.5,1.0,1.3963726814836264e-05,0.0,1.0,0.5,242958.0,32.0
1.0,32.0,0.5,1.0,8.562812081436277e-05,0.0,1.0,0.5,242959.0,32.0
1.0,32.0,0.5,1.0,5.280402911012061e-05,0.0,1.0,0.5,242960.0,32.0
1.0,32.0,0.5,1.0,3.936173925467301e-06,0.0,1.0,0.5,242961.0,32.0
1.0,32.0,0.5,1.0,0.00015221600551740266,0.0,1.0,0.5,242962.0,32.0
1.0,32.0,0.5,1.0,1.7135633243015036e-05,0.0,1.0,0.5,242963.0,32.0
1.0,32.0,0.5,1.0,-2.822761598508805e-05,0.0,1.0,0.5,242964.0,32.0
