raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
0.0060000305152881584,477,0.5,32.0,0.96875,0.5,0.5557388067245483,32.0,0.96875,0.96875
0.0021054297636235453,477,0.5,32.0,0.984375,0.515625,0.08074042201042175,32.0,0.96875,1.0
