bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.023570837453007698,79199255469.00319,1,0.0,-25.02053952890853,269.0603942871094,32,-23.570837020874023,-25.044110366361537
2,0.02357824146747589,83033512490.72955,501,0.0,-25.04840991427737,268.98455810546875,15998,-23.57823944091797,-25.071988155744847
4,0.023583201691508293,80308921931.13263,1001,0.0,-25.02631385122033,268.9480895996094,31964,-23.583200454711914,-25.049897052911838
6,0.023582274094223976,70540711672.12851,1501,0.0,-21.86338211530688,268.981689453125,47930,-23.582273483276367,-21.886964389401104
8,0.023587152361869812,78447483619.73195,2001,0.0,-25.043206782924297,269.100341796875,63896,-23.58715057373047,-25.066793935286167
10,0.023592738434672356,75930862888.15152,2501,0.0,-24.954116462070424,269.1123352050781,79862,-23.592737197875977,-24.977709200505096
12,0.02359846606850624,82252456811.88608,3001,0.0,-25.070685503085095,269.19097900390625,95828,-23.598464965820312,-25.0942839691536
14,0.023599667474627495,67974894475.47519,3501,0.0,-24.805652440450945,269.1371154785156,111794,-23.599666595458984,-24.829252107925573
17,0.023601369932293892,77672066291.82106,4001,0.0,-24.978121983877593,269.08154296875,127743,-23.601367950439453,-25.001723353809886
19,0.02361372858285904,51203863540.02037,4501,0.0,-24.60621735551261,269.3277893066406,143709,-23.613727569580078,-24.629831084095468
21,0.023631107062101364,26627642784.653275,5001,0.0,-23.63069114550764,269.44134521484375,159675,-23.631105422973633,-23.65432225256974
23,0.0236384104937315,84002167040.561,5501,0.0,-25.065070045258427,269.581787109375,175641,-23.638408660888672,-25.08870845575216
25,0.0236657802015543,80169798013.19101,6001,0.0,-24.960279226459242,269.9986877441406,191607,-23.66577911376953,-24.983945006660797
27,0.023693783208727837,54621439232.969696,6501,0.0,-24.6196082556105,270.3606262207031,207573,-23.693782806396484,-24.64330203881923
29,0.023725781589746475,81957488343.47075,7001,0.0,-25.01380015428509,270.66754150390625,223539,-23.725780487060547,-25.037525935874836
31,0.023784654214978218,64009885183.93398,7501,0.0,-24.765432276897155,271.06524658203125,239505,-23.784652709960938,-24.789216931112133
34,0.023844178766012192,71431960462.12268,8001,0.0,-24.917128219919295,271.1314392089844,255454,-23.84417724609375,-24.940972398685307
36,0.023931728675961494,97771386742.41583,8501,0.0,-25.23470456646642,271.472412109375,271420,-23.93172836303711,-25.25863629514238
38,0.02401067316532135,114218839569.5332,9001,0.0,-25.40781029349748,272.1530456542969,287386,-24.010671615600586,-25.4318209666628
