raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,22496,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22496,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22497,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22497,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22498,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22498,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22499,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22499,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22500,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22500,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22501,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22501,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22502,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22502,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22503,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22503,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22504,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22504,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22505,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22505,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22506,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22506,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22507,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22507,1.0,32.0,32.0,0.0,2.9802322387695312e-08,1.0,1.0,0.5
0.5,22508,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22508,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22509,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22509,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22510,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,22510,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
