bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.023291027173399925,46496283678.73224,1,0.0,-24.3882399527388,222.57797241210938,32,-23.291025161743164,-24.4115309799122
2,0.023405158892273903,66229437192.86862,501,0.0,-24.85784014870505,223.57492065429688,15998,-23.4051570892334,-24.881245307597325
4,0.0230522770434618,48073083359.50037,1001,0.0,-24.51646541300605,220.4716033935547,31964,-23.052276611328125,-24.53951769004951
6,0.023075886070728302,51990950988.74218,1501,0.0,-24.6265848718265,220.3335418701172,47930,-23.075885772705078,-24.649660757897227
8,0.02308638021349907,47588226857.56163,2001,0.0,-24.492905825359983,220.71002197265625,63896,-23.086380004882812,-24.515992205573482
10,0.023086627945303917,52642759036.93186,2501,0.0,-24.638651216705693,221.09310913085938,79862,-23.086626052856445,-24.661737844650997
12,0.023105613887310028,50908311681.99336,3001,0.0,-24.578044395965826,221.47630310058594,95828,-23.105613708496094,-24.601150009853136
14,0.02311447262763977,51070289131.98831,3501,0.0,-24.546101095398747,221.76490783691406,111794,-23.114471435546875,-24.569215568026387
17,0.023116616532206535,50089824775.35562,4001,0.0,-24.596301418618914,221.97874450683594,127743,-23.116615295410156,-24.61941803515112
19,0.023139720782637596,55276026772.23107,4501,0.0,-24.684753439448123,222.17269897460938,143709,-23.139719009399414,-24.70789316023076
21,0.02315915748476982,28768616519.25203,5001,0.0,-23.97744199693434,222.36691284179688,159675,-23.159156799316406,-24.00060115441911
23,0.023188110440969467,43610575305.785515,5501,0.0,-24.402939754948637,222.73780822753906,175641,-23.188108444213867,-24.426127865389606
25,0.02321789041161537,55365211279.873695,6001,0.0,-24.680313499309015,223.05917358398438,191607,-23.2178897857666,-24.70353138972063
27,0.023249119520187378,62297405822.91182,6501,0.0,-24.788840196180463,223.56346130371094,207573,-23.24911880493164,-24.81208931570065
29,0.02327418327331543,40958712533.57791,7001,0.0,-24.360347118690136,223.81924438476562,223539,-23.274181365966797,-24.38362130196345
31,0.023332688957452774,60212819968.61755,7501,0.0,-24.767227120853224,224.2111053466797,239505,-23.332687377929688,-24.790559809810677
34,0.023414311930537224,30639056474.69312,8001,0.0,-23.995020471175827,224.5498504638672,255454,-23.414310455322266,-24.018434783106365
36,0.023447027429938316,71285898639.24811,8501,0.0,-24.95149216700416,224.70831298828125,271420,-23.4470272064209,-24.9749391944341
38,0.023587243631482124,80628898529.54811,9001,0.0,-24.68399449416594,225.61521911621094,287386,-23.587242126464844,-24.707581737797423
40,0.02375907450914383,78649356316.5622,9501,0.0,-25.04341608923704,225.91392517089844,303352,-23.75907325744629,-25.067175163746185
42,0.023471316322684288,73808546777.77333,10001,0.0,-24.96365626365214,223.07159423828125,319318,-23.471315383911133,-24.987127579974825
44,0.02349943295121193,77289863184.84862,10501,0.0,-25.018855815987667,223.4525146484375,335284,-23.499431610107422,-25.04235524893888
46,0.023510782048106194,80499965113.23138,11001,0.0,-25.05837348446208,223.7714080810547,351250,-23.510780334472656,-25.081884266510187
48,0.023520130664110184,70464343325.70613,11501,0.0,-16.695864622401608,224.01637268066406,367216,-23.520130157470703,-16.719384753065718
51,0.023535050451755524,83796519134.3399,12001,0.0,-25.071436277998533,224.1967010498047,383165,-23.535049438476562,-25.09497132845029
53,0.02355094626545906,85832408387.74414,12501,0.0,-25.119570576918058,224.33934020996094,399131,-23.550945281982422,-25.143121523183517
55,0.023567738011479378,78482837900.84499,13001,0.0,-24.990691213684343,224.5065460205078,415097,-23.567737579345703,-25.014258951695822
