mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_gen,mean/disc/disc_loss,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/n_expert
1.0,32.0,0.5,1.0,9.983211202779785e-05,0.0,1.0,0.5,284665.0,32.0
1.0,32.0,0.5,1.0,6.155215669423342e-05,0.0,1.0,0.5,284666.0,32.0
1.0,32.0,0.5,1.0,2.3921984393382445e-05,0.0,1.0,0.5,284667.0,32.0
1.0,32.0,0.5,1.0,5.9807352954521775e-06,0.0,1.0,0.5,284668.0,32.0
1.0,32.0,0.5,1.0,-1.7134556401288137e-05,0.0,1.0,0.5,284669.0,32.0
1.0,32.0,0.5,1.0,-0.00011289208487141877,0.0,1.0,0.5,284670.0,32.0
1.0,32.0,0.5,1.0,-9.761724504642189e-05,0.0,1.0,0.5,284671.0,32.0
1.0,32.0,0.5,1.0,-1.2631742720259354e-05,0.0,1.0,0.5,284672.0,32.0
1.0,32.0,0.5,1.0,8.602678281022236e-05,0.0,1.0,0.5,284673.0,32.0
1.0,32.0,0.5,1.0,0.00010546941666689236,0.0,1.0,0.5,284674.0,32.0
1.0,32.0,0.5,1.0,-2.0942927221767604e-05,0.0,1.0,0.5,284675.0,32.0
1.0,32.0,0.5,1.0,-0.00014181093138176948,0.0,1.0,0.5,284676.0,32.0
1.0,32.0,0.5,1.0,2.1129753804416396e-05,0.0,1.0,0.5,284677.0,32.0
1.0,32.0,0.5,1.0,5.10596019012155e-05,0.0,1.0,0.5,284678.0,32.0
1.0,32.0,0.5,1.0,-2.77486624327139e-05,0.0,1.0,0.5,284679.0,32.0
1.0,32.0,0.5,1.0,0.00016424445129814558,0.0,1.0,0.5,284680.0,32.0
1.0,32.0,0.5,1.0,0.000177713014636538,0.0,1.0,0.5,284681.0,32.0
1.0,32.0,0.5,1.0,8.580331632401794e-05,0.0,1.0,0.5,284682.0,32.0
1.0,32.0,0.5,1.0,0.0002618198559503071,0.0,1.0,0.5,284683.0,32.0
1.0,32.0,0.5,1.0,0.00012432036965037696,0.0,1.0,0.5,284684.0,32.0
1.0,32.0,0.5,1.0,-0.00015935095871100202,0.0,1.0,0.5,284685.0,32.0
1.0,32.0,0.5,1.0,-4.1182702261721715e-05,0.0,1.0,0.5,284686.0,32.0
1.0,32.0,0.5,1.0,2.4465691240038723e-05,0.0,1.0,0.5,284687.0,32.0
1.0,32.0,0.5,1.0,9.125034011958633e-05,0.0,1.0,0.5,284688.0,32.0
1.0,32.0,0.5,1.0,3.165583621012047e-06,0.0,1.0,0.5,284689.0,32.0
1.0,32.0,0.5,1.0,0.00015410145715577528,0.0,1.0,0.5,284690.0,32.0
1.0,32.0,0.5,1.0,9.504787885816768e-05,0.0,1.0,0.5,284691.0,32.0
1.0,32.0,0.5,1.0,-8.24690650915727e-05,0.0,1.0,0.5,284692.0,32.0
1.0,32.0,0.5,1.0,-4.332731077738572e-05,0.0,1.0,0.5,284693.0,32.0
1.0,32.0,0.5,1.0,1.1763804650399834e-06,0.0,1.0,0.5,284694.0,32.0
1.0,32.0,0.5,1.0,-0.00010896411549765617,0.0,1.0,0.5,284695.0,32.0
1.0,32.0,0.5,1.0,-8.503313438268378e-05,0.0,1.0,0.5,284696.0,32.0
1.0,32.0,0.5,1.0,-0.00018930325313704088,0.0,1.0,0.5,284697.0,32.0
1.0,32.0,0.5,1.0,-9.745475108502433e-05,0.0,1.0,0.5,284698.0,32.0
1.0,32.0,0.5,1.0,0.0001444590488972608,0.0,1.0,0.5,284699.0,32.0
1.0,32.0,0.5,1.0,-6.302549081738107e-06,0.0,1.0,0.5,284700.0,32.0
1.0,32.0,0.5,1.0,-0.00023577684623887762,0.0,1.0,0.5,284701.0,32.0
1.0,32.0,0.5,1.0,4.3961066694464535e-05,0.0,1.0,0.5,284702.0,32.0
1.0,32.0,0.5,1.0,-0.00017885255510918796,0.0,1.0,0.5,284703.0,32.0
1.0,32.0,0.5,1.0,0.00019662026170408353,0.0,1.0,0.5,284704.0,32.0
1.0,32.0,0.5,1.0,-9.678115930000786e-05,0.0,1.0,0.5,284705.0,32.0
1.0,32.0,0.5,1.0,0.00018410213669994846,0.0,1.0,0.5,284706.0,32.0
1.0,32.0,0.5,1.0,-3.57602875737939e-05,0.0,1.0,0.5,284707.0,32.0
1.0,32.0,0.5,1.0,0.0001536011550342664,0.0,1.0,0.5,284708.0,32.0
1.0,32.0,0.5,1.0,1.969383447431028e-07,0.0,1.0,0.5,284709.0,32.0
1.0,32.0,0.5,1.0,-1.968378637684509e-05,0.0,1.0,0.5,284710.0,32.0
1.0,32.0,0.5,1.0,-3.088757148361765e-05,0.0,1.0,0.5,284711.0,32.0
1.0,32.0,0.5,1.0,2.5077602913370356e-05,0.0,1.0,0.5,284712.0,32.0
1.0,32.0,0.5,1.0,-8.246798097388819e-05,0.0,1.0,0.5,284713.0,32.0
1.0,32.0,0.5,1.0,-1.2797121598850936e-05,0.0,1.0,0.5,284714.0,32.0
1.0,32.0,0.5,1.0,1.6979431165964343e-05,0.0,1.0,0.5,284715.0,32.0
1.0,32.0,0.5,1.0,-3.674521212815307e-05,0.0,1.0,0.5,284716.0,32.0
1.0,32.0,0.5,1.0,-0.0001177608355646953,0.0,1.0,0.5,284717.0,32.0
1.0,32.0,0.5,1.0,2.438991577946581e-05,0.0,1.0,0.5,284718.0,32.0
1.0,32.0,0.5,1.0,-2.6895922928815708e-05,0.0,1.0,0.5,284719.0,32.0
1.0,32.0,0.5,1.0,4.661173443309963e-05,0.0,1.0,0.5,284720.0,32.0
1.0,32.0,0.5,1.0,0.00013179758752812631,0.0,1.0,0.5,284721.0,32.0
1.0,32.0,0.5,1.0,5.5099873861763626e-05,0.0,1.0,0.5,284722.0,32.0
1.0,32.0,0.5,1.0,-4.912196163786575e-05,0.0,1.0,0.5,284723.0,32.0
1.0,32.0,0.5,1.0,-8.89030907273991e-05,0.0,1.0,0.5,284724.0,32.0
1.0,32.0,0.5,1.0,0.0001663052971707657,0.0,1.0,0.5,284725.0,32.0
1.0,32.0,0.5,1.0,5.551469075726345e-05,0.0,1.0,0.5,284726.0,32.0
1.0,32.0,0.5,1.0,9.52078407863155e-05,0.0,1.0,0.5,284727.0,32.0
1.0,32.0,0.5,1.0,3.508692134346347e-05,0.0,1.0,0.5,284728.0,32.0
1.0,32.0,0.5,1.0,-4.7295015974668786e-05,0.0,1.0,0.5,284729.0,32.0
1.0,32.0,0.5,1.0,3.318527706142049e-05,0.0,1.0,0.5,284730.0,32.0
1.0,32.0,0.5,1.0,-2.831170058925636e-05,0.0,1.0,0.5,284731.0,32.0
1.0,32.0,0.5,1.0,-0.00020483489061007276,0.0,1.0,0.5,284732.0,32.0
1.0,32.0,0.5,1.0,8.534250628144946e-05,0.0,1.0,0.5,284733.0,32.0
1.0,32.0,0.5,1.0,2.5415181880816817e-05,0.0,1.0,0.5,284734.0,32.0
1.0,32.0,0.5,1.0,-0.00023227241763379425,0.0,1.0,0.5,284735.0,32.0
1.0,32.0,0.5,1.0,-0.00011815267680503894,0.0,1.0,0.5,284736.0,32.0
1.0,32.0,0.5,1.0,0.00018706454284256324,0.0,1.0,0.5,284737.0,32.0
1.0,32.0,0.5,1.0,7.042581091809552e-05,0.0,1.0,0.5,284738.0,32.0
1.0,32.0,0.5,1.0,-7.978703797562048e-05,0.0,1.0,0.5,284739.0,32.0
1.0,32.0,0.5,1.0,-0.0001797375807655044,0.0,1.0,0.5,284740.0,32.0
1.0,32.0,0.5,1.0,-0.0001152719105448341,0.0,1.0,0.5,284741.0,32.0
1.0,32.0,0.5,1.0,-2.5968372938223183e-05,0.0,1.0,0.5,284742.0,32.0
1.0,32.0,0.5,1.0,-2.5142979211523198e-05,0.0,1.0,0.5,284743.0,32.0
1.0,32.0,0.5,1.0,1.995334605453536e-05,0.0,1.0,0.5,284744.0,32.0
1.0,32.0,0.5,1.0,-2.586263872217387e-05,0.0,1.0,0.5,284745.0,32.0
1.0,32.0,0.5,1.0,0.00011770353012252599,0.0,1.0,0.5,284746.0,32.0
1.0,32.0,0.5,1.0,6.829835183452815e-05,0.0,1.0,0.5,284747.0,32.0
1.0,32.0,0.5,1.0,9.994311221817043e-05,0.0,1.0,0.5,284748.0,32.0
1.0,32.0,0.5,1.0,3.328650927869603e-05,0.0,1.0,0.5,284749.0,32.0
1.0,32.0,0.5,1.0,9.791852426133119e-05,0.0,1.0,0.5,284750.0,32.0
1.0,32.0,0.5,1.0,8.991780850919895e-05,0.0,1.0,0.5,284751.0,32.0
1.0,32.0,0.5,1.0,-6.773863424314186e-05,0.0,1.0,0.5,284752.0,32.0
1.0,32.0,0.5,1.0,-0.00011774223821703345,0.0,1.0,0.5,284753.0,32.0
1.0,32.0,0.5,1.0,-7.026836829027161e-05,0.0,1.0,0.5,284754.0,32.0
1.0,32.0,0.5,1.0,-3.3124786568805575e-05,0.0,1.0,0.5,284755.0,32.0
1.0,32.0,0.5,1.0,-8.331910430570133e-05,0.0,1.0,0.5,284756.0,32.0
1.0,32.0,0.5,1.0,-5.3252020734362304e-05,0.0,1.0,0.5,284757.0,32.0
1.0,32.0,0.5,1.0,2.9623117370647378e-05,0.0,1.0,0.5,284758.0,32.0
1.0,32.0,0.5,1.0,3.7020674426457845e-05,0.0,1.0,0.5,284759.0,32.0
1.0,32.0,0.5,1.0,0.00010462706268299371,0.0,1.0,0.5,284760.0,32.0
1.0,32.0,0.5,1.0,1.0244060831610113e-05,0.0,1.0,0.5,284761.0,32.0
1.0,32.0,0.5,1.0,-1.909797720145434e-05,0.0,1.0,0.5,284762.0,32.0
1.0,32.0,0.5,1.0,0.00013907207903685048,0.0,1.0,0.5,284763.0,32.0
1.0,32.0,0.5,1.0,-4.767251084558666e-06,0.0,1.0,0.5,284764.0,32.0
1.0,32.0,0.5,1.0,3.984177965321578e-05,0.0,1.0,0.5,284765.0,32.0
1.0,32.0,0.5,1.0,-7.971411469043233e-05,0.0,1.0,0.5,284766.0,32.0
1.0,32.0,0.5,1.0,2.2723383153788745e-05,0.0,1.0,0.5,284767.0,32.0
1.0,32.0,0.5,1.0,-2.9748740416835062e-05,0.0,1.0,0.5,284768.0,32.0
1.0,32.0,0.5,1.0,0.00011972086213063449,0.0,1.0,0.5,284769.0,32.0
1.0,32.0,0.5,1.0,-2.9686976631637663e-05,0.0,1.0,0.5,284770.0,32.0
1.0,32.0,0.5,1.0,-2.9946808353997767e-05,0.0,1.0,0.5,284771.0,32.0
1.0,32.0,0.5,1.0,-1.704919122857973e-05,0.0,1.0,0.5,284772.0,32.0
1.0,32.0,0.5,1.0,4.620103209163062e-05,0.0,1.0,0.5,284773.0,32.0
1.0,32.0,0.5,1.0,-6.145101360743865e-05,0.0,1.0,0.5,284774.0,32.0
1.0,32.0,0.5,1.0,0.00021756309433840215,0.0,1.0,0.5,284775.0,32.0
1.0,32.0,0.5,1.0,-0.0001375369101879187,0.0,1.0,0.5,284776.0,32.0
1.0,32.0,0.5,1.0,-7.675262168049812e-06,0.0,1.0,0.5,284777.0,32.0
1.0,32.0,0.5,1.0,8.406444976571947e-06,0.0,1.0,0.5,284778.0,32.0
1.0,32.0,0.5,1.0,-2.3064871129463427e-05,0.0,1.0,0.5,284779.0,32.0
1.0,32.0,0.5,1.0,-0.00018708408424572553,0.0,1.0,0.5,284780.0,32.0
1.0,32.0,0.5,1.0,0.0001794674972188659,0.0,1.0,0.5,284781.0,32.0
1.0,32.0,0.5,1.0,7.248328620335087e-05,0.0,1.0,0.5,284782.0,32.0
1.0,32.0,0.5,1.0,-5.485171641339548e-05,0.0,1.0,0.5,284783.0,32.0
1.0,32.0,0.5,1.0,-0.0001614749871805543,0.0,1.0,0.5,284784.0,32.0
1.0,32.0,0.5,1.0,0.0001096399937523529,0.0,1.0,0.5,284785.0,32.0
1.0,32.0,0.5,1.0,2.6478090148884803e-05,0.0,1.0,0.5,284786.0,32.0
1.0,32.0,0.5,1.0,1.9251645426265895e-05,0.0,1.0,0.5,284787.0,32.0
1.0,32.0,0.5,1.0,0.00012395196972647682,0.0,1.0,0.5,284788.0,32.0
1.0,32.0,0.5,1.0,-2.1126834326423705e-06,0.0,1.0,0.5,284789.0,32.0
1.0,32.0,0.5,1.0,3.385024319868535e-05,0.0,1.0,0.5,284790.0,32.0
1.0,32.0,0.5,1.0,1.372718543279916e-05,0.0,1.0,0.5,284791.0,32.0
1.0,32.0,0.5,1.0,2.626997957122512e-05,0.0,1.0,0.5,284792.0,32.0
1.0,32.0,0.5,1.0,-4.287854244466871e-05,0.0,1.0,0.5,284793.0,32.0
1.0,32.0,0.5,1.0,2.6612055080477148e-05,0.0,1.0,0.5,284794.0,32.0
1.0,32.0,0.5,1.0,2.3292894184123725e-05,0.0,1.0,0.5,284795.0,32.0
1.0,32.0,0.5,1.0,0.00010698884580051526,0.0,1.0,0.5,284796.0,32.0
1.0,32.0,0.5,1.0,2.4686523829586804e-05,0.0,1.0,0.5,284797.0,32.0
1.0,32.0,0.5,1.0,-2.571638106019236e-05,0.0,1.0,0.5,284798.0,32.0
1.0,32.0,0.5,1.0,-0.0001222185201186221,0.0,1.0,0.5,284799.0,32.0
1.0,32.0,0.5,1.0,-4.338256439950783e-05,0.0,1.0,0.5,284800.0,32.0
1.0,32.0,0.5,1.0,-3.267310239607468e-05,0.0,1.0,0.5,284801.0,32.0
1.0,32.0,0.5,1.0,-9.865005267784e-06,0.0,1.0,0.5,284802.0,32.0
1.0,32.0,0.5,1.0,-0.00029026555421296507,0.0,1.0,0.5,284803.0,32.0
1.0,32.0,0.5,1.0,0.0002241872571175918,0.0,1.0,0.5,284804.0,32.0
1.0,32.0,0.5,1.0,6.058082544768695e-05,0.0,1.0,0.5,284805.0,32.0
1.0,32.0,0.5,1.0,7.870191166148288e-05,0.0,1.0,0.5,284806.0,32.0
1.0,32.0,0.5,1.0,0.00010614623170113191,0.0,1.0,0.5,284807.0,32.0
1.0,32.0,0.5,1.0,3.667046257760376e-05,0.0,1.0,0.5,284808.0,32.0
1.0,32.0,0.5,1.0,-0.00020438484716578387,0.0,1.0,0.5,284809.0,32.0
1.0,32.0,0.5,1.0,-1.64060402312316e-05,0.0,1.0,0.5,284810.0,32.0
1.0,32.0,0.5,1.0,0.00013375752678257413,0.0,1.0,0.5,284811.0,32.0
1.0,32.0,0.5,1.0,-6.885295442771167e-05,0.0,1.0,0.5,284812.0,32.0
1.0,32.0,0.5,1.0,-4.235318920109421e-05,0.0,1.0,0.5,284813.0,32.0
1.0,32.0,0.5,1.0,0.00012839492592320312,0.0,1.0,0.5,284814.0,32.0
1.0,32.0,0.5,1.0,7.606065992149524e-05,0.0,1.0,0.5,284815.0,32.0
1.0,32.0,0.5,1.0,8.582836017012596e-05,0.0,1.0,0.5,284816.0,32.0
1.0,32.0,0.5,1.0,7.210146577563137e-05,0.0,1.0,0.5,284817.0,32.0
1.0,32.0,0.5,1.0,2.984603270306252e-05,0.0,1.0,0.5,284818.0,32.0
1.0,32.0,0.5,1.0,4.336552228778601e-05,0.0,1.0,0.5,284819.0,32.0
1.0,32.0,0.5,1.0,-0.00010981455307046417,0.0,1.0,0.5,284820.0,32.0
1.0,32.0,0.5,1.0,1.976131898118183e-07,0.0,1.0,0.5,284821.0,32.0
1.0,32.0,0.5,1.0,-0.00012061484449077398,0.0,1.0,0.5,284822.0,32.0
1.0,32.0,0.5,1.0,4.047131187689956e-05,0.0,1.0,0.5,284823.0,32.0
1.0,32.0,0.5,1.0,-4.57457936136052e-05,0.0,1.0,0.5,284824.0,32.0
1.0,32.0,0.5,1.0,-9.996729568229057e-05,0.0,1.0,0.5,284825.0,32.0
1.0,32.0,0.5,1.0,4.65350276499521e-05,0.0,1.0,0.5,284826.0,32.0
1.0,32.0,0.5,1.0,-9.163462891592644e-05,0.0,1.0,0.5,284827.0,32.0
1.0,32.0,0.5,1.0,1.443861037841998e-05,0.0,1.0,0.5,284828.0,32.0
1.0,32.0,0.5,1.0,-3.221339375159005e-05,0.0,1.0,0.5,284829.0,32.0
1.0,32.0,0.5,1.0,0.00016888494792510755,0.0,1.0,0.5,284830.0,32.0
1.0,32.0,0.5,1.0,6.904765541548841e-05,0.0,1.0,0.5,284831.0,32.0
1.0,32.0,0.5,1.0,1.875878297141753e-05,0.0,1.0,0.5,284832.0,32.0
1.0,32.0,0.5,1.0,5.510099435923621e-05,0.0,1.0,0.5,284833.0,32.0
1.0,32.0,0.5,1.0,9.817538011702709e-05,0.0,1.0,0.5,284834.0,32.0
1.0,32.0,0.5,1.0,0.00014895582717144862,0.0,1.0,0.5,284835.0,32.0
1.0,32.0,0.5,1.0,-9.990279068006203e-06,0.0,1.0,0.5,284836.0,32.0
1.0,32.0,0.5,1.0,0.00019857877487083897,0.0,1.0,0.5,284837.0,32.0
1.0,32.0,0.5,1.0,4.1604826037655585e-05,0.0,1.0,0.5,284838.0,32.0
1.0,32.0,0.5,1.0,-9.446382682654075e-05,0.0,1.0,0.5,284839.0,32.0
1.0,32.0,0.5,1.0,2.221396607637871e-05,0.0,1.0,0.5,284840.0,32.0
1.0,32.0,0.5,1.0,1.3045331797911786e-05,0.0,1.0,0.5,284841.0,32.0
1.0,32.0,0.5,1.0,7.250638009281829e-05,0.0,1.0,0.5,284842.0,32.0
1.0,32.0,0.5,1.0,-3.699726084960275e-05,0.0,1.0,0.5,284843.0,32.0
