raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,-1.9707800674950704e-05,377099,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.2960917956661433e-05,377099,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.0712129450403154e-05,377100,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.780767529970035e-05,377100,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0002645072527229786,377101,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.136548811104149e-05,377101,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010741049482021481,377102,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.238638110924512e-05,377102,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.8358805391471833e-05,377103,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.74041371489875e-05,377103,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.9805828388780355e-06,377104,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0002707539824768901,377104,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00011525719310157001,377105,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00010736219701357186,377105,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.836056465748698e-05,377106,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001263690646737814,377106,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.491024446906522e-05,377107,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.304704973241314e-05,377107,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00010379793820902705,377108,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.964060154743493e-06,377108,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.0503913623979315e-05,377109,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010542529344093055,377109,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0003049475490115583,377110,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00016909553960431367,377110,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.954383282689378e-05,377111,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.7368946727365255e-05,377111,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.951871233060956e-06,377112,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00019960093777626753,377112,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.744328129570931e-05,377113,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00034046496148221195,377113,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.769442112883553e-05,377114,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.864442159188911e-05,377114,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00015132958651520312,377115,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.995852163527161e-05,377115,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00011699760216288269,377116,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.307880150619894e-05,377116,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00019940632046200335,377117,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.215628385078162e-05,377117,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00010688905604183674,377118,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001555619528517127,377118,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.232479012804106e-05,377119,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00011753895523725078,377119,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.824796294793487e-06,377120,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0003496520221233368,377120,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00014506856678053737,377121,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010134978219866753,377121,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00012702385720331222,377122,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00013418355956673622,377122,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.624259887961671e-05,377123,32.0,0.5,1.0,1.0,0.0,32.0,0.5
