mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98570.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98571.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98572.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98573.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98574.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98575.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98576.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98577.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98578.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98579.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98580.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98581.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98582.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98583.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98584.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98585.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98586.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98587.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98588.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98589.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98590.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98591.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98592.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98593.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98594.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98595.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98596.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98597.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98598.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98599.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98600.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98601.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98602.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98603.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98604.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98605.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98606.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98607.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98608.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98609.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98610.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98611.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98612.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98613.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98614.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98615.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98616.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98617.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98618.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98619.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98620.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98621.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98622.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98623.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98624.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98625.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98626.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,98627.0
