raw/disc/disc_loss,raw/disc/disc_proportion_expert_true,raw/disc/n_expert,raw/disc/disc_acc_expert,raw/disc/n_generated,raw/disc/disc_entropy,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_pred,raw/disc/disc_acc,raw/disc/global_step
0.0016874559223651886,0.5,32.0,1.0,32.0,0.011267601512372494,1.0,0.5,1.0,174
0.004473838023841381,0.5,32.0,1.0,32.0,0.02031095325946808,1.0,0.5,1.0,174
