mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_gen,mean/disc/disc_loss,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/n_expert
1.0,32.0,0.5,1.0,-0.00022644982527708635,0.0,1.0,0.5,413909.0,32.0
1.0,32.0,0.5,1.0,-0.00035948063305113465,0.0,1.0,0.5,413910.0,32.0
1.0,32.0,0.5,1.0,0.00024059154384303838,0.0,1.0,0.5,413911.0,32.0
1.0,32.0,0.5,1.0,-0.0002759431954473257,0.0,1.0,0.5,413912.0,32.0
1.0,32.0,0.5,1.0,0.00014665126946056262,0.0,1.0,0.5,413913.0,32.0
1.0,32.0,0.5,1.0,-0.0002534558589104563,0.0,1.0,0.5,413914.0,32.0
1.0,32.0,0.5,1.0,0.0002753176522674039,0.0,1.0,0.5,413915.0,32.0
1.0,32.0,0.5,1.0,-1.420639455318451e-05,0.0,1.0,0.5,413916.0,32.0
1.0,32.0,0.5,1.0,-2.9831302526872605e-05,0.0,1.0,0.5,413917.0,32.0
1.0,32.0,0.5,1.0,-0.0004905665991827846,0.0,1.0,0.5,413918.0,32.0
1.0,32.0,0.5,1.0,0.00017855238547781482,0.0,1.0,0.5,413919.0,32.0
1.0,32.0,0.5,1.0,0.00014823258607066236,0.0,1.0,0.5,413920.0,32.0
1.0,32.0,0.5,1.0,-4.219487891532481e-05,0.0,1.0,0.5,413921.0,32.0
1.0,32.0,0.5,1.0,-9.278731522499584e-05,0.0,1.0,0.5,413922.0,32.0
1.0,32.0,0.5,1.0,0.00015673388406867161,0.0,1.0,0.5,413923.0,32.0
1.0,32.0,0.5,1.0,-5.9792218962684274e-05,0.0,1.0,0.5,413924.0,32.0
1.0,32.0,0.5,1.0,-0.00047924634418450296,0.0,1.0,0.5,413925.0,32.0
1.0,32.0,0.5,1.0,4.14334426750429e-05,0.0,1.0,0.5,413926.0,32.0
1.0,32.0,0.5,1.0,4.7697583795525134e-05,0.0,1.0,0.5,413927.0,32.0
1.0,32.0,0.5,1.0,-0.0006506440695375204,0.0,1.0,0.5,413928.0,32.0
1.0,32.0,0.5,1.0,5.9371915995143354e-05,0.0,1.0,0.5,413929.0,32.0
1.0,32.0,0.5,1.0,1.0123330866917968e-06,0.0,1.0,0.5,413930.0,32.0
1.0,32.0,0.5,1.0,0.0004368630761746317,0.0,1.0,0.5,413931.0,32.0
1.0,32.0,0.5,1.0,-0.00012771470210282132,0.0,1.0,0.5,413932.0,32.0
1.0,32.0,0.5,1.0,-0.0001917937843245454,0.0,1.0,0.5,413933.0,32.0
1.0,32.0,0.5,1.0,0.00010506933904252946,0.0,1.0,0.5,413934.0,32.0
1.0,32.0,0.5,1.0,0.00011913756316062063,0.0,1.0,0.5,413935.0,32.0
1.0,32.0,0.5,1.0,0.00040463655022904277,0.0,1.0,0.5,413936.0,32.0
1.0,32.0,0.5,1.0,-2.891277108574286e-05,0.0,1.0,0.5,413937.0,32.0
1.0,32.0,0.5,1.0,-3.008648127433844e-05,0.0,1.0,0.5,413938.0,32.0
1.0,32.0,0.5,1.0,0.00021535038104048,0.0,1.0,0.5,413939.0,32.0
1.0,32.0,0.5,1.0,-0.0005096415989100933,0.0,1.0,0.5,413940.0,32.0
1.0,32.0,0.5,1.0,-0.0003590874548535794,0.0,1.0,0.5,413941.0,32.0
1.0,32.0,0.5,1.0,-6.658875645371154e-05,0.0,1.0,0.5,413942.0,32.0
1.0,32.0,0.5,1.0,-0.000126968850963749,0.0,1.0,0.5,413943.0,32.0
