raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,134153,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134153,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134154,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134154,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134155,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134155,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134156,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134156,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134157,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134157,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134158,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134158,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134159,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134159,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134160,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134160,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134161,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134161,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134162,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134162,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134163,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134163,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134164,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134164,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134165,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134165,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134166,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134166,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134167,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134167,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134168,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134168,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134169,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134169,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134170,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134170,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134171,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134171,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134172,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134172,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134173,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134173,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134174,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134174,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134175,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134175,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134176,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134176,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134177,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134177,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134178,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134178,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134179,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134179,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134180,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134180,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134181,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134181,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134182,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134182,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134183,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134183,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134184,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134184,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134185,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134185,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134186,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134186,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134187,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134187,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134188,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134188,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134189,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134189,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134190,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134190,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134191,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134191,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134192,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134192,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134193,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,134193,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
