raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,118611,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118611,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118612,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118612,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118613,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118613,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118614,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118614,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118615,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118615,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118616,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118616,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118617,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118617,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118618,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118618,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118619,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118619,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118620,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118620,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118621,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118621,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118622,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118622,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118623,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118623,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,118624,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
