raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,3.6949430068489164e-05,408592,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.8554211389273405e-06,408592,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00038188131293281913,408593,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00014466185530181974,408593,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00024224293883889914,408594,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0007021140772849321,408594,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0009944202611222863,408595,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0002658462035469711,408595,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.550129132345319e-05,408596,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.6882149793673307e-05,408596,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00014939102402422577,408597,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00012326519936323166,408597,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0003040908195544034,408598,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0004243254952598363,408598,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00047469467972405255,408599,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0005418632063083351,408599,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00018281825759913772,408600,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00029642332810908556,408600,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0005329381092451513,408601,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00020687187497969717,408601,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.000336191791575402,408602,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0005704620270989835,408602,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.3845175746828318e-05,408603,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.9296788852661848e-05,408603,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0003108995733782649,408604,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0003944964846596122,408604,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00013068053522147238,408605,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001659929403103888,408605,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00023525180586148053,408606,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.098362013697624e-05,408606,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00022111281577963382,408607,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00011810193245764822,408607,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0005217927973717451,408608,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0005410976591520011,408608,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0002947766915895045,408609,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.000333203817717731,408609,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010437468154123053,408610,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010120750812347978,408610,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001685083843767643,408611,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.42966479063034e-05,408611,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00022853928385302424,408612,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00012955028796568513,408612,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00014135034871287644,408613,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0003555724979378283,408613,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0004898179322481155,408614,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.922057269141078e-05,408614,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00014676127466373146,408615,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.9164748159237206e-05,408615,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.864350946969353e-05,408616,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0003331027110107243,408616,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00021348836889956146,408617,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.5428496883250773e-05,408617,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001541026431368664,408618,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00015753938350826502,408618,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010911875142483041,408619,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,354.01507568359375,408619,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
1.0,0.0006011240766383708,408620,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0004398684250190854,408620,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,402.71929931640625,408621,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.96875,395.4689025878906,408621,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.9375,623.4689331054688,408622,32.0,0.5,1.0,0.96875,0.0,32.0,0.53125
0.96875,297.7945251464844,408622,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.96875,415.52691650390625,408623,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.96875,396.67144775390625,408623,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
