mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115748.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115749.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115750.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115751.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115752.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115753.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115754.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115755.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115756.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115757.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115758.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115759.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115760.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115761.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115762.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115763.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115764.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115765.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115766.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115767.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115768.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115769.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115770.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115771.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115772.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115773.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115774.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115775.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115776.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115777.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115778.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115779.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115780.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115781.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115782.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115783.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115784.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115785.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115786.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115787.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115788.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115789.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115790.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115791.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115792.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115793.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115794.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115795.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115796.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115797.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115798.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115799.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115800.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115801.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115802.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115803.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115804.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115805.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115806.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115807.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115808.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115809.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115810.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115811.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115812.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115813.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115814.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115815.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115816.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115817.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115818.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115819.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115820.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115821.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115822.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115823.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115824.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115825.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115826.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115827.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115828.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115829.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115830.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115831.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115832.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115833.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115834.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,115835.0
