raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
7.669506136902067e-06,944,0.5,32.0,1.0,0.5,2.054297141285133e-07,32.0,1.0,1.0
4.544946815233554e-06,944,0.5,32.0,1.0,0.5,6.183022378536407e-07,32.0,1.0,1.0
