raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,-4.745135083794594e-05,323111,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.055729606188834e-07,323111,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00022471422562375665,323112,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.564566188491881e-05,323112,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.780935053830035e-05,323113,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.491185483057052e-05,323113,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.224496271694079e-05,323114,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.369094575755298e-05,323114,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00018589774845167994,323115,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.780635496601462e-05,323115,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.43547425372526e-05,323116,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.585770799778402e-05,323116,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.555403211270459e-05,323117,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.41270279022865e-05,323117,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001422216882929206,323118,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.889486444881186e-05,323118,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001395187427988276,323119,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.1378604035126045e-05,323119,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00014161050785332918,323120,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.629350147908553e-05,323120,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.608457624679431e-05,323121,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.867487147450447e-05,323121,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.4611032383982092e-05,323122,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.683197276899591e-05,323122,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00011730386904673651,323123,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.889241972705349e-05,323123,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.586134597659111e-05,323124,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00015603889187332243,323124,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00012940274609718472,323125,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.3549345466308296e-05,323125,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.912926179822534e-05,323126,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.2494473746046424e-05,323126,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.29174420889467e-05,323127,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.32203625375405e-05,323127,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.345700654084794e-05,323128,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.8698745407164097e-05,323128,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.856463293544948e-05,323129,32.0,0.5,1.0,1.0,0.0,32.0,0.5
