raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
3.4965652176072866e-07,771,0.5,32.0,1.0,0.5,1.759838426096394e-07,32.0,1.0,1.0
8.556960603298669e-07,771,0.5,32.0,1.0,0.5,-1.812149363900062e-08,32.0,1.0,1.0
