raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,2.507124463591026e-06,61351,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.162406185059808e-06,61351,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.938642526511103e-06,61352,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.3922589207359124e-06,61352,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.757689566758927e-06,61353,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.237638899619924e-06,61353,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.996141458628699e-06,61354,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.6995949156116694e-06,61354,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.587958185060415e-07,61355,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.594167072966229e-07,61355,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.4521953037037747e-06,61356,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.3599469639302697e-07,61356,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.175761874757882e-07,61357,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.304206421082199e-06,61357,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.443493713144562e-06,61358,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.6370149751310237e-06,61358,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.142186187687912e-06,61359,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.3804489071844728e-06,61359,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.216490884165978e-06,61360,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.9262231439352036e-06,61360,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.5153174141887575e-06,61361,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.5003793123469222e-06,61361,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.077474381527281e-07,61362,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.4346418285858817e-06,61362,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.1394481589377392e-06,61363,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.901291842747014e-06,61363,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.871571945841424e-08,61364,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.199039828265086e-06,61364,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.842571913992288e-06,61365,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.825760813924717e-06,61365,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.591830252640648e-06,61366,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.108488155907253e-06,61366,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.957240440082387e-06,61367,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.2364346275717253e-06,61367,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.4730580915056635e-06,61368,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.233333920135919e-07,61368,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.430477696994785e-07,61369,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.397307071078103e-06,61369,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.364602995745372e-07,61370,32.0,0.5,1.0,1.0,0.0,32.0,0.5
