mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_gen,mean/disc/disc_loss,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/n_expert
1.0,32.0,0.5,1.0,4.514517922871164e-05,0.0,1.0,0.5,209409.0,32.0
1.0,32.0,0.5,1.0,9.469877841183916e-05,0.0,1.0,0.5,209410.0,32.0
1.0,32.0,0.5,1.0,7.75742664700374e-05,0.0,1.0,0.5,209411.0,32.0
1.0,32.0,0.5,1.0,3.157885657856241e-06,0.0,1.0,0.5,209412.0,32.0
1.0,32.0,0.5,1.0,-0.0001176368969026953,0.0,1.0,0.5,209413.0,32.0
1.0,32.0,0.5,1.0,2.797518391162157e-06,0.0,1.0,0.5,209414.0,32.0
1.0,32.0,0.5,1.0,-6.515660788863897e-05,0.0,1.0,0.5,209415.0,32.0
1.0,32.0,0.5,1.0,-3.557809213816654e-05,0.0,1.0,0.5,209416.0,32.0
1.0,32.0,0.5,1.0,-1.9289176634629257e-05,0.0,1.0,0.5,209417.0,32.0
1.0,32.0,0.5,1.0,-1.6933692677412182e-05,0.0,1.0,0.5,209418.0,32.0
1.0,32.0,0.5,1.0,-9.701695580588421e-05,0.0,1.0,0.5,209419.0,32.0
1.0,32.0,0.5,1.0,3.5657429179991595e-05,0.0,1.0,0.5,209420.0,32.0
1.0,32.0,0.5,1.0,-3.23585454680142e-05,0.0,1.0,0.5,209421.0,32.0
1.0,32.0,0.5,1.0,-4.681965947384015e-05,0.0,1.0,0.5,209422.0,32.0
1.0,32.0,0.5,1.0,-2.2883907149662264e-05,0.0,1.0,0.5,209423.0,32.0
1.0,32.0,0.5,1.0,1.9489452824927866e-05,0.0,1.0,0.5,209424.0,32.0
1.0,32.0,0.5,1.0,0.00019849432737828465,0.0,1.0,0.5,209425.0,32.0
1.0,32.0,0.5,1.0,7.873390859458596e-05,0.0,1.0,0.5,209426.0,32.0
1.0,32.0,0.5,1.0,1.930332109623123e-05,0.0,1.0,0.5,209427.0,32.0
1.0,32.0,0.5,1.0,2.7240308099862887e-05,0.0,1.0,0.5,209428.0,32.0
1.0,32.0,0.5,1.0,2.855741695384495e-05,0.0,1.0,0.5,209429.0,32.0
1.0,32.0,0.5,1.0,-0.0001723490440781461,0.0,1.0,0.5,209430.0,32.0
1.0,32.0,0.5,1.0,3.6080818972550333e-06,0.0,1.0,0.5,209431.0,32.0
1.0,32.0,0.5,1.0,-8.103480467980262e-05,0.0,1.0,0.5,209432.0,32.0
1.0,32.0,0.5,1.0,5.333965782483574e-05,0.0,1.0,0.5,209433.0,32.0
1.0,32.0,0.5,1.0,-0.00010239854964311235,0.0,1.0,0.5,209434.0,32.0
1.0,32.0,0.5,1.0,-5.789516762888525e-05,0.0,1.0,0.5,209435.0,32.0
1.0,32.0,0.5,1.0,-3.256801937823184e-05,0.0,1.0,0.5,209436.0,32.0
1.0,32.0,0.5,1.0,2.225044408987742e-05,0.0,1.0,0.5,209437.0,32.0
1.0,32.0,0.5,1.0,6.165255035739392e-05,0.0,1.0,0.5,209438.0,32.0
1.0,32.0,0.5,1.0,0.00012639540727832355,0.0,1.0,0.5,209439.0,32.0
1.0,32.0,0.5,1.0,0.00010951102376566269,0.0,1.0,0.5,209440.0,32.0
1.0,32.0,0.5,1.0,1.8516116369937663e-05,0.0,1.0,0.5,209441.0,32.0
1.0,32.0,0.5,1.0,-0.00010824715445778565,0.0,1.0,0.5,209442.0,32.0
1.0,32.0,0.5,1.0,1.4808298146817833e-05,0.0,1.0,0.5,209443.0,32.0
1.0,32.0,0.5,1.0,-8.364655332115944e-05,0.0,1.0,0.5,209444.0,32.0
1.0,32.0,0.5,1.0,0.00012594452709890902,0.0,1.0,0.5,209445.0,32.0
1.0,32.0,0.5,1.0,-2.6608832740748767e-05,0.0,1.0,0.5,209446.0,32.0
1.0,32.0,0.5,1.0,-4.89976882818155e-05,0.0,1.0,0.5,209447.0,32.0
1.0,32.0,0.5,1.0,3.947013283323031e-05,0.0,1.0,0.5,209448.0,32.0
