bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.024315880611538887,156232853337.66507,1,0.0,-25.68051979206306,2633.337158203125,32,-24.315879821777344,-25.704835672674598
2,0.024323156103491783,175104401091.12524,501,0.0,-25.84012639884949,2634.05859375,15998,-24.32315444946289,-25.86444955495298
4,0.024328043684363365,178069257859.28125,1001,0.0,-25.832462747758555,2634.697998046875,31964,-24.32804298400879,-25.85679079144292
6,0.024338029325008392,163546847031.43384,1501,0.0,-25.740156712039706,2635.437255859375,47930,-24.338027954101562,-25.764494741364715
8,0.02434009313583374,163199368007.28992,2001,0.0,-25.72363210948722,2636.0009765625,63896,-24.340091705322266,-25.747972202623053
10,0.024349156767129898,177944264011.3208,2501,0.0,-25.837463797911884,2636.71826171875,79862,-24.34915542602539,-25.861812954679014
12,0.024362625554203987,125403407382.49496,3001,0.0,-25.44827854828403,2637.696044921875,95828,-24.362625122070312,-25.472641173838234
14,0.024370044469833374,171773616376.32538,3501,0.0,-25.807188113988595,2635.905029296875,111794,-24.37004280090332,-25.831558158458428
17,0.024388829246163368,172575407648.92355,4001,0.0,-25.77804035504741,2636.435302734375,127743,-24.38882827758789,-25.802429184293572
19,0.024409569799900055,167195156758.63223,4501,0.0,-25.731616247648944,2636.91357421875,143709,-24.409568786621094,-25.756025817448844
21,0.02443431131541729,169510736168.41556,5001,0.0,-25.7987047411314,2636.806640625,159675,-24.434310913085938,-25.823139052446816
23,0.02447424829006195,175018955580.4787,5501,0.0,-25.737230680770388,2637.00732421875,175641,-24.474246978759766,-25.76170492906045
25,0.024504635483026505,186549740264.95105,6001,0.0,-25.88073243609391,2637.0078125,191607,-24.504634857177734,-25.905237071576938
27,0.02456570230424404,235748681339.07605,6501,0.0,-26.143435924432666,2637.19140625,207573,-24.56570053100586,-26.16800162673691
29,0.02462502382695675,237612159178.7808,7001,0.0,-26.087901661424027,2637.21240234375,223539,-24.625022888183594,-26.112526685250984
31,0.024708043783903122,124790570829.51434,7501,0.0,-25.421029319793025,2637.67919921875,239505,-24.70804214477539,-25.445737363576928
34,0.024786824360489845,79764912668.7925,8001,0.0,-25.046752261538984,2638.316650390625,255454,-24.786823272705078,-25.071539085899474
36,0.0244138240814209,197137737627.2094,8501,0.0,-25.95846570672112,2638.582763671875,271420,-24.413822174072266,-25.982879530802542
38,0.024495188146829605,217674906714.72974,9001,0.0,-26.02406198541622,2640.966064453125,287386,-24.495187759399414,-26.04855717356305
40,0.024521125480532646,203555969486.9926,9501,0.0,-25.914580481836005,2643.039306640625,303352,-24.5211238861084,-25.939101607316537
42,0.024526376277208328,206644262600.78143,10001,0.0,-25.961752664484308,2645.18310546875,319318,-24.52637481689453,-25.986279040761517
44,0.024530861526727676,203125873415.72275,10501,0.0,-25.95549765664577,2646.752685546875,335284,-24.530860900878906,-25.980028518172496
46,0.02453761175274849,203854762775.45172,11001,0.0,-25.936165151470124,2647.8916015625,351250,-24.53761100769043,-25.960702763222873
48,0.024538636207580566,223537693671.4242,11501,0.0,-26.071629942015868,2649.169921875,367216,-24.53863525390625,-26.09616857822345
51,0.02454610913991928,223838681153.81583,12001,0.0,-26.06561365120986,2649.8388671875,383165,-24.54610824584961,-26.090159760349778
53,0.024557022377848625,182054936737.28638,12501,0.0,-25.860818028475265,2650.04296875,399131,-24.557022094726562,-25.885375050853114
55,0.024558477103710175,225918703554.29605,13001,0.0,-26.07630552580567,2650.0009765625,415097,-24.558475494384766,-26.10086400290938
57,0.024579569697380066,212847049985.49045,13501,0.0,-26.020649084374007,2649.853271484375,431063,-24.57956886291504,-26.045228654071387
59,0.02458328753709793,199386161638.60748,14001,0.0,-25.940916164207398,2649.8662109375,447029,-24.58328628540039,-25.965499451744495
61,0.02459929697215557,190188047371.9768,14501,0.0,-25.884936664905783,2650.142822265625,462995,-24.59929656982422,-25.90953596187794
63,0.024618571624159813,231682019973.4065,15001,0.0,-26.105447651453666,2650.580078125,478961,-24.61857032775879,-26.130066223077826
65,0.024647217243909836,99659509297.71933,15501,0.0,-25.116971624076907,2651.07861328125,494927,-24.647216796875,-25.141618841320817
68,0.02466876246035099,49724952191.54129,16001,0.0,-24.528086812752058,2651.719970703125,510876,-24.66876220703125,-24.55275557521241
70,0.02470056340098381,185094904123.46036,16501,0.0,-25.88830884237725,2652.0859375,526842,-24.7005615234375,-25.913009405778233
72,0.02474169060587883,214133225485.88345,17001,0.0,-26.017493618443222,2652.364013671875,542808,-24.741689682006836,-26.0422353090491
74,0.02479396015405655,252267814257.53723,17501,0.0,-26.17752196851208,2652.69140625,558774,-24.79395866394043,-26.20231592866614
76,0.024844273924827576,204517227182.48367,18001,0.0,-25.99848726174327,2653.38330078125,574740,-24.84427261352539,-26.0233315356681
78,0.024924246594309807,63575327332.59125,18501,0.0,-24.802101907645586,2654.373291015625,590706,-24.924245834350586,-24.827026154239896
80,0.024507321417331696,67854007.6915949,19001,0.0,-14.809183356667422,2650.76318359375,606672,-24.507320404052734,-14.833690678084754
82,0.024490511044859886,232702915303.0017,19501,0.0,-26.121429713493168,2650.1748046875,622638,-24.490509033203125,-26.145920224538028
85,0.024539362639188766,220261392881.37613,20001,0.0,-26.036299921497942,2649.9599609375,638587,-24.53936195373535,-26.06083928413713
87,0.02459731698036194,250893922834.07303,20501,0.0,-26.183900095276353,2649.746826171875,654553,-24.59731674194336,-26.208497412256715
89,0.02464316412806511,248529173447.3979,21001,0.0,-26.171868713307376,2649.43212890625,670519,-24.643163681030273,-26.19651187743544
91,0.024672124534845352,247119291720.75946,21501,0.0,-26.174587839061957,2649.22216796875,686485,-24.672122955322266,-26.199259963596802
93,0.024684280157089233,220032546002.60754,22001,0.0,-26.037200294933182,2648.880859375,702451,-24.68427848815918,-26.06188457509027
