raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,-6.096808533584408e-07,38856,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.1827810340037104e-06,38856,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.055660257217824e-07,38857,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.0364933435485e-08,38857,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.8148618892155355e-06,38858,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.1603688082905137e-07,38858,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.06907396002498e-06,38859,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.3702511953160865e-08,38859,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.3106118735304335e-08,38860,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.882141173671698e-07,38860,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.436876118532382e-06,38861,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.4135299579720595e-06,38861,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.2727070952678332e-08,38862,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.663712722205673e-07,38862,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.1658221410471015e-07,38863,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.934518973546801e-07,38863,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.4817007922829362e-06,38864,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.2329399484988244e-07,38864,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.799329407338519e-07,38865,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.611091929338727e-07,38865,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.141913218016271e-07,38866,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.4643387657997664e-07,38866,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.16956959017989e-07,38867,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.116519908668124e-06,38867,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.135256959780236e-07,38868,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.9708481835987186e-08,38868,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.2520553102367558e-06,38869,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.536436896771193e-08,38869,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.1788603135064477e-06,38870,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.9375,0.3950416147708893,38870,32.0,0.5,1.0,0.96875,1.3791495025680278e-06,32.0,0.53125
1.0,-1.5680022897868184e-06,38871,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.61049125988211e-07,38871,32.0,0.5,1.0,1.0,1.2056049639191025e-11,32.0,0.5
1.0,-1.0237777132715564e-06,38872,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.7614404441701481e-06,38872,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.055716532202496e-07,38873,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.8037324025499402e-06,38873,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.20359800348524e-06,38874,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.793528086745937e-07,38874,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.1625168099271832e-06,38875,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.8921238026669016e-06,38875,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,0.9243148565292358,38876,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
1.0,1.132880242948886e-07,38876,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.588849939565989e-07,38877,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.036772457358893e-06,38877,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.4496663425234146e-06,38878,32.0,0.5,1.0,1.0,9.563833085233031e-12,32.0,0.5
1.0,2.561432665970642e-06,38878,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.5917242990326486e-06,38879,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.478728664660593e-08,38879,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.1622823232501105e-07,38880,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.35307753024972e-07,38880,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.77240438512672e-07,38881,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.510077810162329e-07,38881,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.352918606149615e-07,38882,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.181858403422666e-07,38882,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.6876738300197758e-06,38883,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.6256174149020808e-06,38883,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00029082546825520694,38884,32.0,0.5,1.0,1.0,0.0016447948349901115,32.0,0.5
1.0,0.00020163404406048357,38884,32.0,0.5,1.0,1.0,0.0010641277070274186,32.0,0.5
0.90625,4.368865489959717,38885,32.0,0.5,1.0,0.953125,0.0,32.0,0.546875
1.0,2.617407517391257e-06,38885,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.3361252488030004e-07,38886,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,1.5403491258621216,38886,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
1.0,-1.9531430552888196e-06,38887,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.026831341732759e-06,38887,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.496144477641792e-06,38888,32.0,0.5,1.0,1.0,5.885166634713824e-09,32.0,0.5
1.0,8.518798608747602e-07,38888,32.0,0.5,1.0,1.0,2.6368527286562854e-08,32.0,0.5
1.0,8.841450380714377e-07,38889,32.0,0.5,1.0,1.0,1.885509021877132e-07,32.0,0.5
1.0,7.939390229694254e-07,38889,32.0,0.5,1.0,1.0,4.6147524405862525e-07,32.0,0.5
0.96875,0.0587645024061203,38890,32.0,0.5,1.0,0.984375,0.0020851788002989014,32.0,0.515625
1.0,4.8747708206065e-05,38890,32.0,0.5,1.0,1.0,0.00034952430676385557,32.0,0.5
1.0,4.820968229068967e-07,38891,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.071073468978284e-07,38891,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,0.09152467548847198,38892,32.0,0.5,1.0,0.984375,0.00030617185950677515,32.0,0.515625
0.96875,0.03286151960492134,38892,32.0,0.5,1.0,0.984375,0.007239743830936493,32.0,0.515625
1.0,0.002537450985983014,38893,32.0,0.5,1.0,1.0,0.006614841075157074,32.0,0.5
1.0,2.0807169676118065e-06,38893,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.1106471902166959e-06,38894,32.0,0.5,1.0,1.0,9.067188570988046e-14,32.0,0.5
1.0,-7.917589073258569e-07,38894,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.655423827491177e-07,38895,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.6670434155894327e-07,38895,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.76376213657204e-07,38896,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.5382798892460414e-06,38896,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.90625,2.4487829208374023,38897,32.0,0.5,1.0,0.953125,1.1016500212068285e-12,32.0,0.546875
0.9375,0.5314373970031738,38897,32.0,0.5,1.0,0.96875,2.315653559311013e-08,32.0,0.53125
0.96875,0.0904925987124443,38898,32.0,0.5,1.0,0.984375,0.0003239750833984455,32.0,0.515625
1.0,1.1215604445169447e-06,38898,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,0.11199476569890976,38899,32.0,0.5,1.0,0.984375,0.0007189144056978514,32.0,0.515625
0.96875,0.023184267804026604,38899,32.0,0.5,1.0,0.984375,0.010993849420966081,32.0,0.515625
1.0,-7.263776069521555e-07,38900,32.0,0.5,1.0,1.0,9.643120973458058e-06,32.0,0.5
1.0,2.3315482167163282e-07,38900,32.0,0.5,1.0,1.0,2.9648192179552334e-10,32.0,0.5
1.0,1.1158215329487575e-06,38901,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.2008115390926832e-06,38901,32.0,0.5,1.0,1.0,2.0116565894380555e-12,32.0,0.5
1.0,-2.4828868845361285e-06,38902,32.0,0.5,1.0,1.0,3.6839200780894113e-06,32.0,0.5
1.0,-1.3063796586720855e-06,38902,32.0,0.5,1.0,1.0,6.86938439328164e-08,32.0,0.5
1.0,2.01904384766749e-07,38903,32.0,0.5,1.0,1.0,1.6433131641448917e-06,32.0,0.5
1.0,-2.478423084539827e-07,38903,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.5349869499914348e-06,38904,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.7344452152865415e-07,38904,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.316791554017982e-06,38905,32.0,0.5,1.0,1.0,6.731404976188642e-07,32.0,0.5
1.0,-9.174851243187732e-07,38905,32.0,0.5,1.0,1.0,1.4025235226233793e-06,32.0,0.5
1.0,-7.484998718609859e-07,38906,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.7119698441092623e-06,38906,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.972477871793672e-08,38907,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.3782919268123806e-06,38907,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.3180680247824057e-07,38908,32.0,0.5,1.0,1.0,1.516428557891808e-11,32.0,0.5
1.0,1.5058299140946474e-06,38908,32.0,0.5,1.0,1.0,4.63348148721013e-11,32.0,0.5
1.0,-1.56352086833067e-08,38909,32.0,0.5,1.0,1.0,6.583099665165373e-09,32.0,0.5
1.0,3.6620812693399785e-07,38909,32.0,0.5,1.0,1.0,9.172241841267925e-09,32.0,0.5
1.0,1.6353470755348098e-07,38910,32.0,0.5,1.0,1.0,3.230045193952904e-10,32.0,0.5
1.0,-1.5268901734089013e-06,38910,32.0,0.5,1.0,1.0,8.689008090674856e-10,32.0,0.5
1.0,-2.3272575617738767e-06,38911,32.0,0.5,1.0,1.0,5.59786381285208e-07,32.0,0.5
1.0,5.63530420549796e-07,38911,32.0,0.5,1.0,1.0,1.0859499220273323e-13,32.0,0.5
1.0,4.83281837659888e-06,38912,32.0,0.5,1.0,1.0,3.704308672518111e-05,32.0,0.5
