raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,-8.279772009700537e-05,249491,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.1409588953247294e-05,249491,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.7717807824956253e-05,249492,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.8715701268520206e-05,249492,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.303393456619233e-05,249493,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001351993269054219,249493,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00011035904026357457,249494,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.627934761927463e-05,249494,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.864445746643469e-05,249495,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00013017054880037904,249495,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.3767566239694133e-05,249496,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.502954056486487e-05,249496,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.700273999944329e-05,249497,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.399849058245309e-05,249497,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.573048060294241e-05,249498,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.89747071696911e-05,249498,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.733958434779197e-05,249499,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.221255949232727e-06,249499,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001196712109958753,249500,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.590717122075148e-05,249500,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.564415965229273e-05,249501,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00025488686515018344,249501,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.576818224042654e-05,249502,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.081350536784157e-05,249502,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00013451915583573282,249503,32.0,0.5,1.0,1.0,0.0,32.0,0.5
