bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.02467752993106842,240218174967.53506,1,0.0,-26.102891427013894,4568.96337890625,32,-24.677528381347656,-26.127568956944963
2,0.024681203067302704,234832612219.27673,501,0.0,-26.118827659550178,4568.4541015625,15998,-24.681201934814453,-26.14350886261748
4,0.024678248912096024,209271849261.547,1001,0.0,-25.99970360978747,4566.642578125,31964,-24.678247451782227,-26.024381858699567
6,0.02469632588326931,268007595832.44244,1501,0.0,-26.268190987815366,4566.5732421875,47930,-24.696325302124023,-26.292887313698635
8,0.024697517976164818,232042167174.125,2001,0.0,-26.10585809442423,4565.80126953125,63896,-24.69751739501953,-26.130555612400396
10,0.02471858821809292,236220062325.2787,2501,0.0,-25.99297898150487,4566.84130859375,79862,-24.71858787536621,-26.017697569722962
12,0.02471921779215336,177570308163.8036,3001,0.0,-25.58552467393607,4567.17919921875,95828,-24.71921730041504,-25.610243891728224
14,0.024739351123571396,234039452113.8666,3501,0.0,-26.065682420136945,4567.3232421875,111794,-24.739349365234375,-26.090421771260516
17,0.02474232204258442,253095649695.92352,4001,0.0,-26.192117518627395,4568.39892578125,127743,-24.742321014404297,-26.21685984066998
19,0.02476174384355545,255903266307.2535,4501,0.0,-26.192609014681388,4569.28173828125,143709,-24.761743545532227,-26.217370758524943
21,0.024781689047813416,73923968891.55875,5001,0.0,-24.575618848419886,4571.05126953125,159675,-24.781688690185547,-24.6004005374677
23,0.02479783073067665,229800707425.62268,5501,0.0,-26.091055968951736,4571.869140625,175641,-24.797828674316406,-26.115853799682412
25,0.02484261244535446,285118339468.0466,6001,0.0,-26.325014866848093,4572.30615234375,191607,-24.84261131286621,-26.349857479293448
27,0.024881087243556976,201612210282.56033,6501,0.0,-25.900379113427952,4572.9677734375,207573,-24.881086349487305,-25.92526020067151
29,0.024928158149123192,267923811464.75784,7001,0.0,-26.25565519512765,4574.345703125,223539,-24.928157806396484,-26.28058335327677
31,0.024983258917927742,215652525829.0515,7501,0.0,-25.992704208876386,4574.85009765625,239505,-24.983257293701172,-26.017687467794314
34,0.02506079524755478,134035208683.63318,8001,0.0,-25.515287688782237,4576.3603515625,255454,-25.060794830322266,-25.540348484029792
36,0.024607766419649124,233324755620.2555,8501,0.0,-26.114407914207163,4578.55078125,271420,-24.607765197753906,-26.139015680626812
38,0.024675779044628143,251612108985.78906,9001,0.0,-26.18376943659878,4580.90380859375,287386,-24.675777435302734,-26.20844521564341
40,0.024714794009923935,216901315697.1687,9501,0.0,-26.05316973610877,4581.4951171875,303352,-24.714792251586914,-26.077884530118695
42,0.024731649085879326,230121518405.31357,10001,0.0,-26.089169092189728,4581.6357421875,319318,-24.731647491455078,-26.113900741275607
