mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117793.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117794.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117795.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117796.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117797.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117798.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117799.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117800.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117801.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117802.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117803.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117804.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117805.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117806.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117807.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117808.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117809.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117810.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117811.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117812.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117813.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117814.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117815.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117816.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117817.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117818.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117819.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117820.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117821.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117822.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117823.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,117824.0
