raw/disc/disc_loss,raw/disc/disc_proportion_expert_true,raw/disc/n_expert,raw/disc/disc_acc_expert,raw/disc/n_generated,raw/disc/disc_entropy,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_pred,raw/disc/disc_acc,raw/disc/global_step
0.01766912080347538,0.5,32.0,1.0,32.0,0.050433892756700516,1.0,0.5,1.0,89
0.007147255819290876,0.5,32.0,1.0,32.0,0.03901255130767822,1.0,0.5,1.0,89
