raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,2864,1.0,32.0,32.0,2.164940451621078e-05,0.00021096096315886825,1.0,1.0,0.5
0.5,2864,1.0,32.0,32.0,8.025521310628392e-06,8.189771324396133e-05,1.0,1.0,0.5
0.5,2865,1.0,32.0,32.0,2.605156259960495e-05,0.0002493486681487411,1.0,1.0,0.5
0.5,2865,1.0,32.0,32.0,1.6610340026090853e-05,0.00015715556219220161,1.0,1.0,0.5
0.5,2866,1.0,32.0,32.0,1.4717150406795554e-05,0.00014466975699178874,1.0,1.0,0.5
0.5,2866,1.0,32.0,32.0,1.3976276932226028e-05,0.00014029201702214777,1.0,1.0,0.5
0.5,2867,1.0,32.0,32.0,1.0111230039910879e-05,9.847817273112014e-05,1.0,1.0,0.5
0.5,2867,1.0,32.0,32.0,2.056737503153272e-05,0.00020386716641951352,1.0,1.0,0.5
0.5,2868,1.0,32.0,32.0,1.3112077795085497e-05,0.0001326156489085406,1.0,1.0,0.5
0.5,2868,1.0,32.0,32.0,1.194230299006449e-05,0.00012069207150489092,1.0,1.0,0.5
0.5,2869,1.0,32.0,32.0,5.174110356165329e-06,5.364626122172922e-05,1.0,1.0,0.5
0.5,2869,1.0,32.0,32.0,1.6000005871319445e-06,1.9748087652260438e-05,1.0,1.0,0.5
0.5,2870,1.0,32.0,32.0,1.8699256543186493e-05,0.0001855682348832488,1.0,1.0,0.5
0.5,2870,1.0,32.0,32.0,2.7389536626287736e-05,0.0002530855417717248,1.0,1.0,0.5
0.5,2871,1.0,32.0,32.0,8.41582368593663e-05,0.0005758946062996984,1.0,1.0,0.5
0.5,2871,1.0,32.0,32.0,8.089017683232669e-06,8.32487567095086e-05,1.0,1.0,0.5
