raw/disc/disc_proportion_expert_pred,raw/disc/global_step,raw/disc/disc_acc,raw/disc/n_generated,raw/disc/n_expert,raw/disc/disc_loss,raw/disc/disc_entropy,raw/disc/disc_acc_expert,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_true
0.5,152967,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152967,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152968,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152968,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152969,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152969,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152970,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152970,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152971,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152971,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152972,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152972,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152973,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152973,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152974,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152974,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152975,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152975,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152976,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152976,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152977,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152977,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
0.5,152978,1.0,32.0,32.0,0.0,0.0,1.0,1.0,0.5
