mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202047.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202048.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202049.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202050.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202051.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202052.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202053.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202054.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202055.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202056.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202057.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202058.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202059.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202060.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202061.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202062.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202063.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202064.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202065.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202066.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202067.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202068.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202069.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202070.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202071.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202072.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202073.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202074.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202075.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202076.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202077.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202078.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202079.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202080.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202081.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202082.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202083.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202084.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202085.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202086.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202087.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202088.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202089.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202090.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202091.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202092.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202093.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202094.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202095.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,202096.0
