mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33130.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33131.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33132.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33133.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33134.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33135.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33136.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33137.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33138.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33139.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33140.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33141.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33142.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33143.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33144.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33145.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33146.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33147.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33148.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33149.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33150.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33151.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33152.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33153.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33154.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33155.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33156.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33157.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33158.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33159.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33160.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33161.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33162.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33163.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33164.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33165.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33166.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33167.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33168.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33169.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33170.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33171.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33172.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33173.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33174.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33175.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33176.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33177.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33178.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33179.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33180.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33181.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33182.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33183.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33184.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33185.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33186.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33187.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33188.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33189.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33190.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33191.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33192.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33193.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33194.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33195.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33196.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,33197.0
