mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31903.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31904.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31905.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31906.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31907.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31908.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31909.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31910.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31911.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31912.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31913.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31914.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31915.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31916.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31917.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31918.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31919.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31920.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31921.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31922.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31923.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31924.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31925.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31926.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31927.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31928.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31929.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31930.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31931.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31932.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31933.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31934.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31935.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31936.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31937.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31938.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31939.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31940.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31941.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31942.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31943.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31944.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31945.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31946.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31947.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31948.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31949.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31950.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31951.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31952.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31953.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31954.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31955.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31956.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31957.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31958.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31959.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31960.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31961.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31962.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31963.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31964.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31965.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31966.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31967.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31968.0
32.0,0.0,0.5,1.0,32.0,0.0,1.0,1.0,0.5,31969.0
