raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
0.009073506753872149,1213,0.5,32.0,0.984375,0.484375,0.020607436075806618,32.0,1.0,0.96875
0.003182152201863026,1213,0.5,32.0,1.0,0.5,0.0008217315189540386,32.0,1.0,1.0
