raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,9.287672583013773e-05,270759,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00012352297198958695,270759,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.410869824932888e-05,270760,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00024003232829272747,270760,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.642578642233275e-05,270761,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.378976882435381e-06,270761,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001248017215402797,270762,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001494200259912759,270762,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00021507771452888846,270763,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.9441022232058458e-05,270763,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.7468100850237533e-06,270764,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.883863822324201e-05,270764,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.608174640452489e-05,270765,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00020080569083802402,270765,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.3937047444633208e-05,270766,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.7011232305085286e-05,270766,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.701725214952603e-05,270767,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.1862326876726e-05,270767,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.567145202192478e-05,270768,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00012431896175257862,270768,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00019902121857739985,270769,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.251163282897323e-05,270769,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.71914710639976e-05,270770,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.913592081516981e-06,270770,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.304570266976953e-05,270771,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.0640272850869223e-05,270771,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.854047049069777e-05,270772,32.0,0.5,1.0,1.0,0.0,32.0,0.5
