raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
1.1305839460444543e-14,1138,0.5,32.0,1.0,0.5,-1.3688392641597602e-08,32.0,1.0,1.0
1.802028512486899e-11,1138,0.5,32.0,1.0,0.5,2.4464074499519484e-07,32.0,1.0,1.0
