mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_gen,mean/disc/disc_loss,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/n_expert
1.0,32.0,0.5,1.0,-1.7935908545041457e-06,0.0,1.0,0.5,211454.0,32.0
1.0,32.0,0.5,1.0,-3.190199868186028e-05,0.0,1.0,0.5,211455.0,32.0
1.0,32.0,0.5,1.0,-4.048319715366233e-05,0.0,1.0,0.5,211456.0,32.0
1.0,32.0,0.5,1.0,-2.9199469054219662e-05,0.0,1.0,0.5,211457.0,32.0
1.0,32.0,0.5,1.0,-3.173058394168038e-05,0.0,1.0,0.5,211458.0,32.0
1.0,32.0,0.5,1.0,-4.327595615905011e-05,0.0,1.0,0.5,211459.0,32.0
1.0,32.0,0.5,1.0,0.00010586527969280723,0.0,1.0,0.5,211460.0,32.0
1.0,32.0,0.5,1.0,0.000361794802302029,0.0,1.0,0.5,211461.0,32.0
1.0,32.0,0.5,1.0,-3.999765067419503e-05,0.0,1.0,0.5,211462.0,32.0
1.0,32.0,0.5,1.0,2.2918484319234267e-05,0.0,1.0,0.5,211463.0,32.0
1.0,32.0,0.5,1.0,-1.9108683773083612e-06,0.0,1.0,0.5,211464.0,32.0
1.0,32.0,0.5,1.0,7.474780431948602e-05,0.0,1.0,0.5,211465.0,32.0
1.0,32.0,0.5,1.0,-7.118086614354979e-06,0.0,1.0,0.5,211466.0,32.0
1.0,32.0,0.5,1.0,-4.630472085409565e-05,0.0,1.0,0.5,211467.0,32.0
1.0,32.0,0.5,1.0,-0.00013884024156141095,0.0,1.0,0.5,211468.0,32.0
1.0,32.0,0.5,1.0,-5.8005967730423436e-05,0.0,1.0,0.5,211469.0,32.0
1.0,32.0,0.5,1.0,-2.9416760298772715e-06,0.0,1.0,0.5,211470.0,32.0
1.0,32.0,0.5,1.0,-3.981299414590467e-05,0.0,1.0,0.5,211471.0,32.0
1.0,32.0,0.5,1.0,1.37757342599798e-05,0.0,1.0,0.5,211472.0,32.0
1.0,32.0,0.5,1.0,2.1604410676445696e-05,0.0,1.0,0.5,211473.0,32.0
1.0,32.0,0.5,1.0,-1.8240483768749982e-05,0.0,1.0,0.5,211474.0,32.0
1.0,32.0,0.5,1.0,4.635059212887427e-05,0.0,1.0,0.5,211475.0,32.0
1.0,32.0,0.5,1.0,-8.761288881942164e-05,0.0,1.0,0.5,211476.0,32.0
1.0,32.0,0.5,1.0,-2.2957949113333598e-05,0.0,1.0,0.5,211477.0,32.0
1.0,32.0,0.5,1.0,-0.00013731262515648268,0.0,1.0,0.5,211478.0,32.0
1.0,32.0,0.5,1.0,4.349138180259615e-06,0.0,1.0,0.5,211479.0,32.0
1.0,32.0,0.5,1.0,0.00010212405959464377,0.0,1.0,0.5,211480.0,32.0
1.0,32.0,0.5,1.0,1.6109534499264555e-05,0.0,1.0,0.5,211481.0,32.0
1.0,32.0,0.5,1.0,-3.393513543414883e-05,0.0,1.0,0.5,211482.0,32.0
1.0,32.0,0.5,1.0,8.478151357849129e-05,0.0,1.0,0.5,211483.0,32.0
1.0,32.0,0.5,1.0,2.1898022168898024e-05,0.0,1.0,0.5,211484.0,32.0
1.0,32.0,0.5,1.0,-6.285925883275922e-05,0.0,1.0,0.5,211485.0,32.0
1.0,32.0,0.5,1.0,-0.00011973929940722883,0.0,1.0,0.5,211486.0,32.0
1.0,32.0,0.5,1.0,4.121681831747992e-05,0.0,1.0,0.5,211487.0,32.0
1.0,32.0,0.5,1.0,9.744361250341171e-06,0.0,1.0,0.5,211488.0,32.0
1.0,32.0,0.5,1.0,-0.00014294643915491179,0.0,1.0,0.5,211489.0,32.0
1.0,32.0,0.5,1.0,-7.118843086573179e-05,0.0,1.0,0.5,211490.0,32.0
1.0,32.0,0.5,1.0,-1.634895033930661e-05,0.0,1.0,0.5,211491.0,32.0
1.0,32.0,0.5,1.0,1.183574931928888e-05,0.0,1.0,0.5,211492.0,32.0
1.0,32.0,0.5,1.0,-1.9088978660875e-05,0.0,1.0,0.5,211493.0,32.0
1.0,32.0,0.5,1.0,8.340792192029767e-05,0.0,1.0,0.5,211494.0,32.0
1.0,32.0,0.5,1.0,-9.200241038342938e-06,0.0,1.0,0.5,211495.0,32.0
1.0,32.0,0.5,1.0,-0.0001088849749066867,0.0,1.0,0.5,211496.0,32.0
1.0,32.0,0.5,1.0,-4.7246974645531736e-05,0.0,1.0,0.5,211497.0,32.0
1.0,32.0,0.5,1.0,-3.3402760891476646e-05,0.0,1.0,0.5,211498.0,32.0
1.0,32.0,0.5,1.0,-4.494043332670117e-05,0.0,1.0,0.5,211499.0,32.0
1.0,32.0,0.5,1.0,7.129903679015115e-06,0.0,1.0,0.5,211500.0,32.0
1.0,32.0,0.5,1.0,0.00010206029764958657,0.0,1.0,0.5,211501.0,32.0
1.0,32.0,0.5,1.0,7.392518455162644e-06,0.0,1.0,0.5,211502.0,32.0
1.0,32.0,0.5,1.0,0.0001311976957367733,0.0,1.0,0.5,211503.0,32.0
1.0,32.0,0.5,1.0,9.135889922617935e-05,0.0,1.0,0.5,211504.0,32.0
1.0,32.0,0.5,1.0,-0.0001427122169843642,0.0,1.0,0.5,211505.0,32.0
1.0,32.0,0.5,1.0,-4.35156198363984e-05,0.0,1.0,0.5,211506.0,32.0
1.0,32.0,0.5,1.0,-2.4472934455843642e-05,0.0,1.0,0.5,211507.0,32.0
1.0,32.0,0.5,1.0,1.9933005205530208e-05,0.0,1.0,0.5,211508.0,32.0
1.0,32.0,0.5,1.0,8.223931035900023e-05,0.0,1.0,0.5,211509.0,32.0
1.0,32.0,0.5,1.0,4.859277032664977e-05,0.0,1.0,0.5,211510.0,32.0
1.0,32.0,0.5,1.0,-7.947357153170742e-05,0.0,1.0,0.5,211511.0,32.0
1.0,32.0,0.5,1.0,-8.275013897218741e-05,0.0,1.0,0.5,211512.0,32.0
1.0,32.0,0.5,1.0,2.4372646294068545e-05,0.0,1.0,0.5,211513.0,32.0
1.0,32.0,0.5,1.0,1.990415148611646e-05,0.0,1.0,0.5,211514.0,32.0
1.0,32.0,0.5,1.0,-4.095122403668938e-05,0.0,1.0,0.5,211515.0,32.0
1.0,32.0,0.5,1.0,1.9167390746588353e-05,0.0,1.0,0.5,211516.0,32.0
1.0,32.0,0.5,1.0,-3.0520981454174034e-05,0.0,1.0,0.5,211517.0,32.0
1.0,32.0,0.5,1.0,-3.0454404623014852e-05,0.0,1.0,0.5,211518.0,32.0
1.0,32.0,0.5,1.0,-5.766481990576722e-05,0.0,1.0,0.5,211519.0,32.0
1.0,32.0,0.5,1.0,6.581736033695051e-05,0.0,1.0,0.5,211520.0,32.0
1.0,32.0,0.5,1.0,6.366607021845994e-05,0.0,1.0,0.5,211521.0,32.0
1.0,32.0,0.5,1.0,3.46527904184768e-05,0.0,1.0,0.5,211522.0,32.0
1.0,32.0,0.5,1.0,-1.464054366806522e-05,0.0,1.0,0.5,211523.0,32.0
1.0,32.0,0.5,1.0,5.934020009590313e-05,0.0,1.0,0.5,211524.0,32.0
1.0,32.0,0.5,1.0,0.00022546751642948948,0.0,1.0,0.5,211525.0,32.0
1.0,32.0,0.5,1.0,-3.111997284577228e-05,0.0,1.0,0.5,211526.0,32.0
1.0,32.0,0.5,1.0,0.00010918811312876642,0.0,1.0,0.5,211527.0,32.0
1.0,32.0,0.5,1.0,-2.8921298508066684e-05,0.0,1.0,0.5,211528.0,32.0
1.0,32.0,0.5,1.0,-0.00020702531764982268,0.0,1.0,0.5,211529.0,32.0
1.0,32.0,0.5,1.0,-6.436132662201999e-05,0.0,1.0,0.5,211530.0,32.0
1.0,32.0,0.5,1.0,-4.763951255881693e-05,0.0,1.0,0.5,211531.0,32.0
