mean/disc/n_generated,mean/disc/disc_entropy,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc,mean/disc/n_expert,mean/disc/disc_loss,mean/disc/disc_acc_gen,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step
32.0,1.14593535727181e-05,0.5,1.0,32.0,9.098956184061535e-07,1.0,1.0,0.5,6545.0
32.0,1.4660884971817723e-05,0.5,1.0,32.0,1.1660088716780592e-06,1.0,1.0,0.5,6546.0
32.0,1.4498336895485409e-05,0.5,1.0,32.0,1.15855806370746e-06,1.0,1.0,0.5,6547.0
32.0,1.5071030247781891e-05,0.5,1.0,32.0,1.2274730352146435e-06,1.0,1.0,0.5,6548.0
32.0,1.1067725154134678e-05,0.5,1.0,32.0,8.754381042308523e-07,1.0,1.0,0.5,6549.0
32.0,1.054448193826829e-05,0.5,1.0,32.0,8.344601951648656e-07,1.0,1.0,0.5,6550.0
32.0,8.203652669180883e-06,0.5,1.0,32.0,6.239841923161293e-07,1.0,1.0,0.5,6551.0
32.0,5.8933310356223956e-06,0.5,1.0,32.0,4.572773661948304e-07,1.0,1.0,0.5,6552.0
32.0,9.919005606207065e-06,0.5,1.0,32.0,7.981379042121262e-07,1.0,1.0,0.5,6553.0
32.0,2.0480876173678553e-05,0.5,1.0,32.0,1.6791595953691285e-06,1.0,1.0,0.5,6554.0
32.0,1.7089524590119254e-05,0.5,1.0,32.0,1.39045459945919e-06,1.0,1.0,0.5,6555.0
32.0,7.74621025811939e-06,0.5,1.0,32.0,6.016315552415108e-07,1.0,1.0,0.5,6556.0
32.0,1.0397339337941958e-05,0.5,1.0,32.0,8.130406001782831e-07,1.0,1.0,0.5,6557.0
32.0,7.252198201967985e-06,0.5,1.0,32.0,5.718285933653533e-07,1.0,1.0,0.5,6558.0
32.0,9.376342859468423e-06,0.5,1.0,32.0,7.552966678758821e-07,1.0,1.0,0.5,6559.0
32.0,1.6096013041533297e-05,0.5,1.0,32.0,1.2954608337167883e-06,1.0,1.0,0.5,6560.0
32.0,1.577626790094655e-05,0.5,1.0,32.0,1.2656597903060174e-06,1.0,1.0,0.5,6561.0
32.0,1.4422293588722823e-05,0.5,1.0,32.0,1.180905940145749e-06,1.0,1.0,0.5,6562.0
32.0,9.061570153789944e-06,0.5,1.0,32.0,7.124584726625471e-07,1.0,1.0,0.5,6563.0
32.0,1.1583134437387343e-05,0.5,1.0,32.0,9.294524545566674e-07,1.0,1.0,0.5,6564.0
32.0,1.3591679362434661e-05,0.5,1.0,32.0,1.1036077012249734e-06,1.0,1.0,0.5,6565.0
32.0,7.898953299445566e-06,0.5,1.0,32.0,6.137385355486913e-07,1.0,1.0,0.5,6566.0
32.0,4.301336957723834e-06,0.5,1.0,32.0,3.2689310103251046e-07,1.0,1.0,0.5,6567.0
32.0,1.0270102393405978e-05,0.5,1.0,32.0,8.298025022668298e-07,1.0,1.0,0.5,6568.0
32.0,1.1419828751968453e-05,0.5,1.0,32.0,9.18278061590172e-07,1.0,1.0,0.5,6569.0
32.0,1.100312056223629e-05,0.5,1.0,32.0,8.77300067259057e-07,1.0,1.0,0.5,6570.0
32.0,1.1856673154397868e-05,0.5,1.0,32.0,9.564617471369274e-07,1.0,1.0,0.5,6571.0
32.0,4.667787607104401e-06,0.5,1.0,32.0,3.539013917475131e-07,1.0,1.0,0.5,6572.0
32.0,9.272021998185664e-06,0.5,1.0,32.0,7.133901362976758e-07,1.0,1.0,0.5,6573.0
32.0,1.170578889286844e-05,0.5,1.0,32.0,9.173482737878658e-07,1.0,1.0,0.5,6574.0
32.0,1.1417504083510721e-05,0.5,1.0,32.0,9.117591446283768e-07,1.0,1.0,0.5,6575.0
32.0,1.1488119071145775e-05,0.5,1.0,32.0,9.154848044090613e-07,1.0,1.0,0.5,6576.0
32.0,8.2609626588237e-06,0.5,1.0,32.0,6.40746748103993e-07,1.0,1.0,0.5,6577.0
32.0,1.6217197298828978e-05,0.5,1.0,32.0,1.3410915471467888e-06,1.0,1.0,0.5,6578.0
32.0,1.0865297554119024e-05,0.5,1.0,32.0,8.735749759125611e-07,1.0,1.0,0.5,6579.0
32.0,1.2025770956825e-05,0.5,1.0,32.0,9.508751759312872e-07,1.0,1.0,0.5,6580.0
32.0,3.541869091350236e-06,0.5,1.0,32.0,2.5983803908502523e-07,1.0,1.0,0.5,6581.0
32.0,7.5615703281073365e-06,0.5,1.0,32.0,5.885920018044999e-07,1.0,1.0,0.5,6582.0
32.0,1.0084014775202377e-05,0.5,1.0,32.0,8.149016252900765e-07,1.0,1.0,0.5,6583.0
32.0,6.017682494530163e-06,0.5,1.0,32.0,4.7217800869248094e-07,1.0,1.0,0.5,6584.0
32.0,1.1321604688419029e-05,0.5,1.0,32.0,9.052394887021364e-07,1.0,1.0,0.5,6585.0
32.0,8.863392622515676e-06,0.5,1.0,32.0,7.050068973057932e-07,1.0,1.0,0.5,6586.0
32.0,7.700549531364231e-06,0.5,1.0,32.0,6.21187325577921e-07,1.0,1.0,0.5,6587.0
32.0,1.307128150074277e-05,0.5,1.0,32.0,1.0533187833061675e-06,1.0,1.0,0.5,6588.0
32.0,1.0093287983181654e-05,0.5,1.0,32.0,7.804448500792205e-07,1.0,1.0,0.5,6589.0
32.0,1.1940216154471273e-05,0.5,1.0,32.0,9.378368588386365e-07,1.0,1.0,0.5,6590.0
32.0,7.434162853314774e-06,0.5,1.0,32.0,5.885920302262093e-07,1.0,1.0,0.5,6591.0
32.0,1.0801829148476827e-05,0.5,1.0,32.0,8.838172789182863e-07,1.0,1.0,0.5,6592.0
32.0,6.5295002968923654e-06,0.5,1.0,32.0,5.094312314213312e-07,1.0,1.0,0.5,6593.0
32.0,1.1136748526041629e-05,0.5,1.0,32.0,8.996506579705965e-07,1.0,1.0,0.5,6594.0
32.0,6.341502739815041e-06,0.5,1.0,32.0,4.85217327650389e-07,1.0,1.0,0.5,6595.0
32.0,9.610314009478316e-06,0.5,1.0,32.0,7.59023606633491e-07,1.0,1.0,0.5,6596.0
32.0,1.5487958080484532e-05,0.5,1.0,32.0,1.2563452287395194e-06,1.0,1.0,0.5,6597.0
32.0,9.805732588574756e-06,0.5,1.0,32.0,7.701990796249447e-07,1.0,1.0,0.5,6598.0
32.0,3.2465034109918633e-06,0.5,1.0,32.0,2.3934918402801486e-07,1.0,1.0,0.5,6599.0
32.0,1.1520879070303636e-05,0.5,1.0,32.0,9.126907229983772e-07,1.0,1.0,0.5,6600.0
