raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,-2.8988491976633668e-05,375054,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.096375338733196e-05,375054,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.375158697366714e-05,375055,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00013947646948508918,375055,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.5001383619382977e-05,375056,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00015317584620788693,375056,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0004722955054603517,375057,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00013143036630935967,375057,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.764910358469933e-05,375058,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.491316212806851e-05,375058,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001002129283733666,375059,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00030129082733765244,375059,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00011754310980904847,375060,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00011324138904456049,375060,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0002147275081370026,375061,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00017549010226503015,375061,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0002517996763344854,375062,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0002221492031821981,375062,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00034821798908524215,375063,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.3528767997049727e-05,375063,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.004504833370447e-05,375064,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00010389996896265075,375064,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.0065763490274549e-05,375065,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.377596582751721e-05,375065,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.3842560292687267e-05,375066,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.865894748538267e-05,375066,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.9015222834423184e-06,375067,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.4895892390049994e-05,375067,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001618369424249977,375068,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00021995809220243245,375068,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.179554136702791e-05,375069,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001121781169786118,375069,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00014386769908014685,375070,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001736254635034129,375070,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00015502198948524892,375071,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00024120061425492167,375071,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.057228241232224e-06,375072,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.000336861121468246,375072,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0003222780069336295,375073,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.566257070517167e-05,375073,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.221614163834602e-05,375074,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00026897815405391157,375074,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00012243934907019138,375075,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00026610330678522587,375075,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00027378404047340155,375076,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00014305723016150296,375076,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.7947786040604115e-05,375077,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.778525933739729e-05,375077,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00014511271729134023,375078,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.484322173288092e-05,375078,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001879917981568724,375079,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00019396486459299922,375079,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.831249028327875e-05,375080,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00010565915727056563,375080,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00015544412599410862,375081,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.837892139330506e-05,375081,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.8340336939436384e-05,375082,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00010425681102788076,375082,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.725711626932025e-06,375083,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00020360169583000243,375083,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.65630863700062e-05,375084,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.714883784297854e-05,375084,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.511107833124697e-05,375085,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.633766265120357e-05,375085,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.1634717490524054e-05,375086,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00022106975666247308,375086,32.0,0.5,1.0,1.0,0.0,32.0,0.5
