raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,0.0001191619157907553,155421,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.000380197714548558,155421,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00035876943729817867,155422,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00037640362279489636,155422,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.9375,16.29275131225586,155423,32.0,0.5,1.0,0.96875,0.0,32.0,0.53125
1.0,0.00023662298917770386,155423,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.69392354413867e-05,155424,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00036659929901361465,155424,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0002647422661539167,155425,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-8.740229532122612e-06,155425,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.5468994863331318e-05,155426,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,0.2453671097755432,155426,32.0,0.5,1.0,0.984375,3.9748473966185285e-08,32.0,0.515625
1.0,4.301820445107296e-05,155427,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.745275070192292e-05,155427,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00021205906523391604,155428,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.9375,5.8438262939453125,155428,32.0,0.5,1.0,0.96875,0.0,32.0,0.53125
1.0,-0.0001378886227030307,155429,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,7.583389759063721,155429,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.90625,29.90017318725586,155430,32.0,0.5,1.0,0.953125,0.0,32.0,0.546875
1.0,-0.00020770337141584605,155430,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00031696498626843095,155431,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00017562287393957376,155431,32.0,0.5,1.0,1.0,8.660741053442699e-05,32.0,0.5
1.0,-0.00014683138579130173,155432,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.349724859930575e-05,155432,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00013391929678618908,155433,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00023651520314160734,155433,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001040244969772175,155434,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,4.009943222627044e-05,155434,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,5.2732131734956056e-05,155435,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-3.2140276744030416e-05,155435,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00031626864802092314,155436,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00024758896324783564,155436,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,2.3398525714874268,155437,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.9375,39.370399475097656,155437,32.0,0.5,1.0,0.96875,0.0,32.0,0.53125
1.0,-0.0001656602107686922,155438,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0002915856603067368,155438,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.574595605954528e-05,155439,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.836780812591314e-06,155439,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.875,12.56804370880127,155440,32.0,0.5,1.0,0.9375,0.0,32.0,0.5625
1.0,-0.000226497562834993,155440,32.0,0.5,1.0,1.0,2.7555332053043073e-08,32.0,0.5
1.0,1.375719428062439,155441,32.0,0.5,0.96875,0.984375,0.0,32.0,0.484375
1.0,-0.00019351996888872236,155441,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00011531447671586648,155442,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-6.261522503336892e-05,155442,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,6.397618562914431e-06,155443,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0001770917879184708,155443,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00017534558719489723,155444,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,8.989032357931137e-05,155444,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0002699289470911026,155445,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00015319585509132594,155445,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,9.837964898906648e-05,155446,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.3023951053619385,155446,32.0,0.5,0.96875,0.984375,0.0,32.0,0.484375
1.0,-3.78858603653498e-05,155447,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.6242924332618713,155447,32.0,0.5,0.96875,0.984375,0.0,32.0,0.484375
0.96875,40.13421630859375,155448,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.96875,47.074710845947266,155448,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
1.0,0.00013428113015834242,155449,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.90625,55.381561279296875,155449,32.0,0.5,0.96875,0.9375,0.0,32.0,0.53125
0.96875,21.06873893737793,155450,32.0,0.5,0.96875,0.96875,0.0,32.0,0.5
1.0,0.00010609125456539914,155450,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.9375,92.72016906738281,155451,32.0,0.5,1.0,0.96875,0.0,32.0,0.53125
0.96875,44.470157623291016,155451,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.96875,41.90753173828125,155452,32.0,0.5,1.0,0.984375,8.357897707256255e-15,32.0,0.515625
0.9375,44.17417907714844,155452,32.0,0.5,1.0,0.96875,0.0,32.0,0.53125
0.90625,66.10490417480469,155453,32.0,0.5,1.0,0.953125,0.0,32.0,0.546875
0.9375,34.45599365234375,155453,32.0,0.5,1.0,0.96875,0.0,32.0,0.53125
1.0,-7.213178469100967e-05,155454,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.9375,6.220654487609863,155454,32.0,0.5,1.0,0.96875,0.0,32.0,0.53125
1.0,0.36195847392082214,155455,32.0,0.5,0.96875,0.984375,3.2524750626385e-11,32.0,0.484375
1.0,0.000376138516003266,155455,32.0,0.5,1.0,1.0,0.0013642305803225128,32.0,0.5
1.0,6.357702659443021e-05,155456,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00021983575425110757,155456,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.31177982641384e-05,155457,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.5280536899808794e-05,155457,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.4612181732663885e-06,155458,32.0,0.5,1.0,1.0,1.2045118937753118e-08,32.0,0.5
1.0,-0.00011593155795708299,155458,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,3.580336332321167,155459,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.96875,2.459894895553589,155459,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.96875,3.781367301940918,155460,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
0.9375,24.778470993041992,155460,32.0,0.5,1.0,0.96875,0.0,32.0,0.53125
1.0,2.9642353183589876e-05,155461,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.9375,5.93446159362793,155461,32.0,0.5,0.96875,0.953125,5.206840644104784e-05,32.0,0.515625
1.0,0.17526045441627502,155462,32.0,0.5,0.96875,0.984375,2.544828744742643e-06,32.0,0.484375
1.0,5.522803985513747e-05,155462,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00030038796830922365,155463,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0003316574147902429,155463,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.000308030575979501,155464,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0003846936742775142,155464,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-4.3443844333523884e-05,155465,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00019269886252004653,155465,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0001631937630008906,155466,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0004766486817970872,155466,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00025357556296512485,155467,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00021616027515847236,155467,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.071994332363829e-05,155468,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.812541449908167e-05,155468,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00022867292864248157,155469,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,2.087980101350695e-05,155469,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00031749182380735874,155470,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00013056930038146675,155470,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-9.155632142210379e-05,155471,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.831430538208224e-05,155471,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.9249873225344345e-05,155472,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00012345172581262887,155472,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0002734839799813926,155473,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.588630402693525e-05,155473,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.520458216778934e-06,155474,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.0003598701732698828,155474,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.875,59.57841873168945,155475,32.0,0.5,1.0,0.9375,0.0,32.0,0.5625
0.9375,24.349632263183594,155475,32.0,0.5,1.0,0.96875,0.0,32.0,0.53125
1.0,0.00018300126248504966,155476,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-7.268773333635181e-05,155476,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.0002770480641629547,155477,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-1.6074431187007576e-05,155477,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-2.3884742404334247e-05,155478,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,1.2850199709646404e-05,155478,32.0,0.5,1.0,1.0,0.0,32.0,0.5
0.96875,11.519680976867676,155479,32.0,0.5,1.0,0.984375,0.0,32.0,0.515625
1.0,-0.00036740844370797276,155479,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-0.00013026848318986595,155480,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,-5.7420358643867075e-05,155480,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.00011591502698138356,155481,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,3.8914120523259044e-05,155481,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,0.5108315944671631,155482,32.0,0.5,0.9375,0.96875,6.385554326758959e-08,32.0,0.46875
1.0,-0.00017769949045032263,155482,32.0,0.5,1.0,1.0,0.0,32.0,0.5
1.0,7.639067916898057e-05,155483,32.0,0.5,1.0,1.0,0.0,32.0,0.5
