raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
1.3300079611344345e-05,1197,0.5,32.0,1.0,0.5,1.2774012247973587e-06,32.0,1.0,1.0
0.0,1197,0.5,32.0,1.0,0.5,-2.279602995258756e-08,32.0,1.0,1.0
