mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_gen,mean/disc/disc_loss,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/n_expert
1.0,32.0,0.5,1.0,2.9160592021071352e-05,0.0,1.0,0.5,312886.0,32.0
1.0,32.0,0.5,1.0,-4.895655183645431e-05,0.0,1.0,0.5,312887.0,32.0
1.0,32.0,0.5,1.0,-1.1744767107302323e-05,0.0,1.0,0.5,312888.0,32.0
1.0,32.0,0.5,1.0,0.00017532516358187422,0.0,1.0,0.5,312889.0,32.0
1.0,32.0,0.5,1.0,7.100718721630983e-05,0.0,1.0,0.5,312890.0,32.0
1.0,32.0,0.5,1.0,2.4708181626920123e-05,0.0,1.0,0.5,312891.0,32.0
1.0,32.0,0.5,1.0,2.8184113034512848e-05,0.0,1.0,0.5,312892.0,32.0
1.0,32.0,0.5,1.0,-9.791833690542262e-06,0.0,1.0,0.5,312893.0,32.0
1.0,32.0,0.5,1.0,2.5575191102689132e-05,0.0,1.0,0.5,312894.0,32.0
1.0,32.0,0.5,1.0,-9.050752851180732e-06,0.0,1.0,0.5,312895.0,32.0
1.0,32.0,0.5,1.0,3.062734322156757e-06,0.0,1.0,0.5,312896.0,32.0
1.0,32.0,0.5,1.0,-7.825622378732078e-05,0.0,1.0,0.5,312897.0,32.0
1.0,32.0,0.5,1.0,2.3239518668560777e-05,0.0,1.0,0.5,312898.0,32.0
1.0,32.0,0.5,1.0,0.00015131739564822055,0.0,1.0,0.5,312899.0,32.0
1.0,32.0,0.5,1.0,5.793580930912867e-05,0.0,1.0,0.5,312900.0,32.0
1.0,32.0,0.5,1.0,7.301540972548537e-05,0.0,1.0,0.5,312901.0,32.0
1.0,32.0,0.5,1.0,-9.856743054115213e-05,0.0,1.0,0.5,312902.0,32.0
1.0,32.0,0.5,1.0,2.7430949103290914e-05,0.0,1.0,0.5,312903.0,32.0
1.0,32.0,0.5,1.0,-1.955529660335742e-05,0.0,1.0,0.5,312904.0,32.0
1.0,32.0,0.5,1.0,-1.7249964002985507e-05,0.0,1.0,0.5,312905.0,32.0
1.0,32.0,0.5,1.0,-3.7614286156895105e-05,0.0,1.0,0.5,312906.0,32.0
1.0,32.0,0.5,1.0,8.24193039079546e-05,0.0,1.0,0.5,312907.0,32.0
