raw/disc/disc_loss,raw/disc/disc_proportion_expert_true,raw/disc/n_expert,raw/disc/disc_acc_expert,raw/disc/n_generated,raw/disc/disc_entropy,raw/disc/disc_acc_gen,raw/disc/disc_proportion_expert_pred,raw/disc/disc_acc,raw/disc/global_step
0.3147990107536316,0.5,32.0,1.0,32.0,0.5772221088409424,1.0,0.5,1.0,37
0.32807230949401855,0.5,32.0,0.90625,32.0,0.5644247531890869,1.0,0.453125,0.953125,37
