raw/disc/disc_acc_gen,raw/disc/disc_loss,raw/disc/global_step,raw/disc/n_generated,raw/disc/disc_proportion_expert_true,raw/disc/disc_acc_expert,raw/disc/disc_acc,raw/disc/disc_entropy,raw/disc/n_expert,raw/disc/disc_proportion_expert_pred
1.0,-1.966833309552385e-07,15952,32.0,0.5,1.0,1.0,3.9981440370486796e-07,32.0,0.5
1.0,-2.0453587978863652e-07,15952,32.0,0.5,1.0,1.0,1.3398114474768567e-12,32.0,0.5
1.0,-1.3146043897904747e-07,15953,32.0,0.5,1.0,1.0,1.2887538258787155e-12,32.0,0.5
1.0,3.9291063558266615e-07,15953,32.0,0.5,1.0,1.0,8.335221401486047e-10,32.0,0.5
1.0,-2.2908314178948785e-07,15954,32.0,0.5,1.0,1.0,2.9240158846868216e-07,32.0,0.5
1.0,9.422605273812223e-08,15954,32.0,0.5,1.0,1.0,3.5983957726146195e-10,32.0,0.5
1.0,-1.304313457239914e-08,15955,32.0,0.5,1.0,1.0,8.290902686613752e-13,32.0,0.5
1.0,1.524671517927345e-07,15955,32.0,0.5,1.0,1.0,3.4876442012160567e-12,32.0,0.5
1.0,4.3986730702272325e-08,15956,32.0,0.5,1.0,1.0,5.260586376131347e-10,32.0,0.5
1.0,4.836022640120063e-07,15956,32.0,0.5,1.0,1.0,1.1832542730834683e-06,32.0,0.5
1.0,3.5214844729125616e-07,15957,32.0,0.5,1.0,1.0,3.992520387058108e-11,32.0,0.5
1.0,3.917865342373261e-06,15957,32.0,0.5,1.0,1.0,3.062838947969933e-05,32.0,0.5
1.0,-1.6874915331754892e-07,15958,32.0,0.5,1.0,1.0,3.2420236461687506e-06,32.0,0.5
1.0,3.393620602309966e-07,15958,32.0,0.5,1.0,1.0,1.5900481855918835e-07,32.0,0.5
1.0,1.3294216842041351e-05,15959,32.0,0.5,1.0,1.0,0.00011152340300137523,32.0,0.5
1.0,-3.5843552836922754e-07,15959,32.0,0.5,1.0,1.0,2.825448208731954e-13,32.0,0.5
1.0,8.457771514258638e-07,15960,32.0,0.5,1.0,1.0,5.982055446637564e-06,32.0,0.5
1.0,-2.1650026837960468e-07,15960,32.0,0.5,1.0,1.0,6.745650100872104e-11,32.0,0.5
1.0,-1.0935806926681835e-07,15961,32.0,0.5,1.0,1.0,9.443833075991757e-10,32.0,0.5
1.0,1.6876658719411353e-06,15961,32.0,0.5,1.0,1.0,1.9702846082471732e-05,32.0,0.5
1.0,1.6828285879455507e-05,15962,32.0,0.5,1.0,1.0,0.00013391621213876086,32.0,0.5
1.0,-4.100629666936584e-07,15962,32.0,0.5,1.0,1.0,1.1202844207858176e-13,32.0,0.5
1.0,-2.212232743659115e-07,15963,32.0,0.5,1.0,1.0,1.4366960143622636e-07,32.0,0.5
1.0,2.433457382267079e-07,15963,32.0,0.5,1.0,1.0,7.831983739108255e-06,32.0,0.5
1.0,-5.440844006443513e-07,15964,32.0,0.5,1.0,1.0,8.243035991054919e-14,32.0,0.5
1.0,1.365016686349918e-07,15964,32.0,0.5,1.0,1.0,1.1449174941446927e-16,32.0,0.5
1.0,-4.900228134374629e-08,15965,32.0,0.5,1.0,1.0,7.391419767880966e-11,32.0,0.5
1.0,9.98745144897839e-06,15965,32.0,0.5,1.0,1.0,8.522743563574825e-05,32.0,0.5
1.0,-1.0772926373192604e-07,15966,32.0,0.5,1.0,1.0,3.755427436371876e-06,32.0,0.5
1.0,1.0273621228407137e-05,15966,32.0,0.5,1.0,1.0,9.023855763732496e-05,32.0,0.5
1.0,-4.858919737671386e-07,15967,32.0,0.5,1.0,1.0,1.0884973478119737e-12,32.0,0.5
1.0,1.1874082872509462e-07,15967,32.0,0.5,1.0,1.0,5.6700195209982026e-08,32.0,0.5
1.0,4.039594045934791e-07,15968,32.0,0.5,1.0,1.0,1.2011404371037408e-10,32.0,0.5
1.0,4.6669237008245545e-07,15968,32.0,0.5,1.0,1.0,2.1781006463331003e-06,32.0,0.5
1.0,2.7081753728452895e-07,15969,32.0,0.5,1.0,1.0,9.4906068108355e-15,32.0,0.5
1.0,-1.8085701469772175e-07,15969,32.0,0.5,1.0,1.0,5.1953218488350456e-14,32.0,0.5
1.0,-1.796148012545018e-07,15970,32.0,0.5,1.0,1.0,7.072654564549589e-13,32.0,0.5
1.0,-2.8647349381571985e-07,15970,32.0,0.5,1.0,1.0,3.5452018429749513e-13,32.0,0.5
1.0,3.8243013023020467e-07,15971,32.0,0.5,1.0,1.0,2.723290158558114e-06,32.0,0.5
1.0,1.7596059365132533e-07,15971,32.0,0.5,1.0,1.0,3.935126530184989e-12,32.0,0.5
1.0,-3.482011834421428e-07,15972,32.0,0.5,1.0,1.0,1.3206214310942064e-12,32.0,0.5
1.0,-3.589269397252792e-07,15972,32.0,0.5,1.0,1.0,1.1488970620886985e-07,32.0,0.5
