bc/epoch_num,bc/ent_loss,bc/prob_true_act,bc/batch_num,bc/l2_loss,bc/loss,bc/l2_norm,bc/samples_so_far,bc/entropy,bc/neglogp
0,0.024532023817300797,37093122329.332664,1,0.0,-24.19777046203042,2881.45654296875,32,-24.53202247619629,-24.22230248584772
2,0.024541202932596207,159897099330.0733,501,0.0,-25.725214356625962,2881.746337890625,15998,-24.541202545166016,-25.749755559558558
4,0.024554967880249023,191079559511.25107,1001,0.0,-25.901907147823138,2882.301513671875,31964,-24.55496597290039,-25.926462115703387
6,0.024562425911426544,225594169666.3236,1501,0.0,-26.05834088860648,2883.01416015625,47930,-24.56242561340332,-26.082903314517907
8,0.024587037041783333,191101247278.66483,2001,0.0,-25.89552326315885,2883.607666015625,63896,-24.5870361328125,-25.920110300200633
10,0.024600565433502197,223887196350.70618,2501,0.0,-26.05431905228609,2884.114990234375,79862,-24.60056495666504,-26.078919617719592
12,0.024633251130580902,223790378690.8278,3001,0.0,-26.074898812236675,2884.552001953125,95828,-24.633249282836914,-26.099532063367256
14,0.024658478796482086,147509596950.20416,3501,0.0,-25.618499032876546,2885.299072265625,111794,-24.658477783203125,-25.643157511673028
17,0.024698272347450256,241761666699.72644,4001,0.0,-26.162258427981662,2885.765869140625,127743,-24.698270797729492,-26.186956700329112
19,0.024730389937758446,101892108449.81694,4501,0.0,-25.30055828206485,2886.195068359375,143709,-24.730388641357422,-25.325288672002607
21,0.024793565273284912,193772376488.76364,5001,0.0,-25.902279712215346,2887.42138671875,159675,-24.793563842773438,-25.92707327748863
23,0.024865562096238136,191963586169.8946,5501,0.0,-25.915078204895618,2888.66845703125,175641,-24.86556053161621,-25.939943766991856
25,0.024407358840107918,176141571245.5976,6001,0.0,-25.773976591715257,2879.151611328125,191607,-24.407358169555664,-25.798383950555365
27,0.02448764070868492,209384443138.6526,6501,0.0,-26.009623577114215,2879.22265625,207573,-24.487640380859375,-26.0341112178229
29,0.02452804334461689,205981213736.1706,7001,0.0,-25.98295686191078,2879.94677734375,223539,-24.52804183959961,-26.007484905255396
31,0.024547094479203224,168755424778.24585,7501,0.0,-25.758773315697447,2880.63818359375,239505,-24.54709243774414,-25.78332041017665
34,0.02455073595046997,95188572805.06651,8001,0.0,-25.172432331864595,2881.880859375,255454,-24.550735473632812,-25.196983067815065
36,0.024550054222345352,155237549140.05054,8501,0.0,-25.730085437402973,2883.4755859375,271420,-24.550052642822266,-25.75463549162532
38,0.024552876129746437,217310883472.97818,9001,0.0,-26.03311645744655,2883.400146484375,287386,-24.552875518798828,-26.057669333576296
40,0.024555737152695656,166055992581.3164,9501,0.0,-25.722406938366895,2883.49560546875,303352,-24.555736541748047,-25.74696267551959
42,0.024555865675210953,201256242327.72458,10001,0.0,-25.948644963078728,2884.235107421875,319318,-24.555864334106445,-25.97320082875394
44,0.02455267868936062,213823115135.2049,10501,0.0,-26.01800782475805,2884.327392578125,335284,-24.552677154541016,-26.04256050344741
46,0.024561291560530663,212723875559.9948,11001,0.0,-26.008197950223774,2884.451416015625,351250,-24.561290740966797,-26.032759241784305
48,0.02457761950790882,38618442921.56874,11501,0.0,-24.21323031259194,2883.58203125,367216,-24.577617645263672,-24.237807932099848
51,0.024580784142017365,223054609924.21802,12001,0.0,-26.07975201511083,2884.674560546875,383165,-24.58078384399414,-26.104332799252848
53,0.024584317579865456,7187138179.357062,12501,0.0,-22.641495250377552,2884.143310546875,399131,-24.58431625366211,-22.666079567957418
55,0.024599933996796608,170513007611.47797,13001,0.0,-25.82014679305128,2884.2705078125,415097,-24.599933624267578,-25.844746727048076
57,0.024607038125395775,9689964454.048481,13501,0.0,-22.684104685049096,2884.43603515625,431063,-24.607036590576172,-22.708711723174492
59,0.024634726345539093,71719940746.66856,14001,0.0,-24.837838099636347,2884.98974609375,447029,-24.63472557067871,-24.862472825981886
61,0.024662984535098076,13727518436.427753,14501,0.0,-23.164415956300626,2885.542236328125,462995,-24.662982940673828,-23.189078940835724
63,0.024696877226233482,110872271039.6791,15001,0.0,-25.359522310067675,2885.439208984375,478961,-24.696876525878906,-25.38421918729391
65,0.024743426591157913,89692597773.6331,15501,0.0,-25.13068686826854,2886.599853515625,494927,-24.743425369262695,-25.1554302948597
68,0.02480798400938511,215501170831.6792,16001,0.0,-26.023468745673334,2887.0009765625,510876,-24.8079833984375,-26.04827672968272
70,0.024870174005627632,271503097049.2171,16501,0.0,-26.252784850009984,2886.954345703125,526842,-24.87017250061035,-26.277655024015612
72,0.024947818368673325,184858757110.4297,17001,0.0,-25.63911724646701,2886.416259765625,542808,-24.947816848754883,-25.664065064835683
74,0.024574128910899162,216745576562.4874,17501,0.0,-26.036004312672134,2887.591064453125,558774,-24.574127197265625,-26.060578441583033
76,0.0246543288230896,238740259011.95172,18001,0.0,-26.089990078066133,2888.0009765625,574740,-24.654327392578125,-26.114644406889223
78,0.02468899078667164,215375898958.48975,18501,0.0,-25.89775918154067,2887.847900390625,590706,-24.688989639282227,-25.922448172327343
80,0.0247020423412323,255503242200.33185,19001,0.0,-26.205276678130087,2887.747314453125,606672,-24.702041625976562,-26.22997872047132
82,0.024704329669475555,253633604964.7093,19501,0.0,-26.178543597486637,2887.60791015625,622638,-24.704328536987305,-26.203247927156113
85,0.02470800094306469,266919476847.15,20001,0.0,-26.239677440488975,2887.388916015625,638587,-24.70800018310547,-26.26438544143204
87,0.024709202349185944,158583766939.66998,20501,0.0,-25.655637754517322,2887.06201171875,654553,-24.70920181274414,-25.680346956866508
89,0.024706970900297165,97827202119.9828,21001,0.0,-25.13935628928474,2886.121826171875,670519,-24.70697021484375,-25.16406326018504
91,0.02469828352332115,214079716390.1544,21501,0.0,-26.037005171193854,2885.9150390625,686485,-24.69828224182129,-26.061703454717176
93,0.02469729259610176,140805657165.9088,22001,0.0,-25.611438091457476,2885.30078125,702451,-24.69729232788086,-25.636135384053578
95,0.02469315566122532,30167703931.172188,22501,0.0,-24.035017674604266,2885.0615234375,718417,-24.69315528869629,-24.05971083026549
97,0.0246895719319582,10449770069.161041,23001,0.0,-20.139340004841443,2885.925537109375,734383,-24.689571380615234,-20.1640295767734
