mean/disc/disc_acc,mean/disc/n_generated,mean/disc/disc_proportion_expert_pred,mean/disc/disc_acc_gen,mean/disc/disc_loss,mean/disc/disc_entropy,mean/disc/disc_acc_expert,mean/disc/disc_proportion_expert_true,mean/disc/global_step,mean/disc/n_expert
1.0,32.0,0.5,1.0,9.226467227563262e-06,0.0,1.0,0.5,228223.0,32.0
1.0,32.0,0.5,1.0,0.00013845458124706056,0.0,1.0,0.5,228224.0,32.0
1.0,32.0,0.5,1.0,4.9854697863338515e-06,0.0,1.0,0.5,228225.0,32.0
1.0,32.0,0.5,1.0,3.365592874615686e-05,0.0,1.0,0.5,228226.0,32.0
1.0,32.0,0.5,1.0,0.00028868718072772026,0.0,1.0,0.5,228227.0,32.0
1.0,32.0,0.5,1.0,0.00010379690502304584,0.0,1.0,0.5,228228.0,32.0
1.0,32.0,0.5,1.0,-9.2849573775311e-05,0.0,1.0,0.5,228229.0,32.0
1.0,32.0,0.5,1.0,-0.00011444489791756496,0.0,1.0,0.5,228230.0,32.0
1.0,32.0,0.5,1.0,5.311891800374724e-05,0.0,1.0,0.5,228231.0,32.0
1.0,32.0,0.5,1.0,1.0882421520364005e-05,0.0,1.0,0.5,228232.0,32.0
1.0,32.0,0.5,1.0,-2.8194841888762312e-05,0.0,1.0,0.5,228233.0,32.0
1.0,32.0,0.5,1.0,3.917623462257325e-05,0.0,1.0,0.5,228234.0,32.0
1.0,32.0,0.5,1.0,8.62936612975318e-05,0.0,1.0,0.5,228235.0,32.0
1.0,32.0,0.5,1.0,-2.2351327061187476e-05,0.0,1.0,0.5,228236.0,32.0
1.0,32.0,0.5,1.0,-3.145000846416224e-05,0.0,1.0,0.5,228237.0,32.0
1.0,32.0,0.5,1.0,1.73297294168151e-05,0.0,1.0,0.5,228238.0,32.0
1.0,32.0,0.5,1.0,-4.651890958484728e-05,0.0,1.0,0.5,228239.0,32.0
1.0,32.0,0.5,1.0,-9.509742085356265e-06,0.0,1.0,0.5,228240.0,32.0
1.0,32.0,0.5,1.0,-3.221943461539922e-05,0.0,1.0,0.5,228241.0,32.0
1.0,32.0,0.5,1.0,4.318957326177042e-05,0.0,1.0,0.5,228242.0,32.0
1.0,32.0,0.5,1.0,7.217495294753462e-07,0.0,1.0,0.5,228243.0,32.0
1.0,32.0,0.5,1.0,3.579682015697472e-06,0.0,1.0,0.5,228244.0,32.0
