raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
0.06239733461678495,121,0.5,32.0,0.8125,0.6875,3.1949620246887207,32.0,0.625,1.0
0.06607632626977432,121,0.5,32.0,0.859375,0.640625,2.453733205795288,32.0,0.71875,1.0
