raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
0.018292503629452124,787,0.5,32.0,0.9375,0.5625,0.40728792548179626,32.0,0.875,1.0
0.016498294034517993,787,0.5,32.0,0.984375,0.515625,0.3471101224422455,32.0,0.96875,1.0
