raw/disc/disc_entropy,raw/disc/global_step,raw/disc/disc_proportion_expert_true,raw/disc/n_generated,raw/disc/disc_acc,raw/disc/disc_proportion_expert_pred,raw/disc/disc_loss,raw/disc/n_expert,raw/disc/disc_acc_gen,raw/disc/disc_acc_expert
0.0027118978257313965,1100,0.5,32.0,0.984375,0.515625,0.049764107912778854,32.0,0.96875,1.0
0.004463182634603128,1100,0.5,32.0,0.984375,0.515625,0.038919951766729355,32.0,0.96875,1.0
